ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P203,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC,OMICAP200_05
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14311,01,01,1,2,110131002,.1864902,1,,1,1,1,1,ALFALFA,1401,3,2,6,3,0,375, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14311,01,01,1,2,110131002,.1864902,1,,1,1,1,1,ALFALFA,1401,3,2,6,4,0,375, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14311,01,01,1,2,110131002,.1864902,1,,1,1,1,1,ALFALFA,1401,3,2,6,2,0,375, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14311,01,01,1,2,110131002,.1864902,1,,1,1,1,1,ALFALFA,1401,3,2,6,5,0,375, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14311,01,01,1,2,110131002,.1864902,1,,1,1,1,1,ALFALFA,1401,3,2,6,1,0,375, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14313,02,02,1,2,110132003,.1690917,1,,1,1,1,4,ALFALFA,1401,3,1,3,1,150,000, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14313,02,02,1,2,110132003,.1690917,1,,1,1,1,4,ALFALFA,1401,3,1,3,2,120,000, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14313,02,02,1,2,110132003,.1690917,1,,1,1,1,4,ALFALFA,1401,3,1,3,3,140,000, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14313,05,05,1,2,110132003,4.069978,1,,1,1,1,3,ALFALFA,1401,3,1,2,2,1300,000, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14313,05,05,1,2,110132003,4.069978,1,,1,1,1,3,ALFALFA,1401,3,1,2,1,1500,000, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14314,01,01,1,2,110133003,4.962301,1,,1,1,1,2,ALFALFA,1401,3,1,3,3,1,500, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14314,01,01,1,2,110133003,4.962301,1,,1,1,1,2,ALFALFA,1401,3,1,3,2,2,000, 
2024,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,14314,01,01,1,2,110133003,4.962301,1,,1,1,1,2,ALFALFA,1401,3,1,3,1,2,000, 
2024,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,14347,02,02,1,1,110121004,27.75123,1,,1,0,1,6,ALFALFA,1401,3,1,5,5,160,000, 
2024,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,14347,02,02,1,1,110121004,27.75123,1,,1,0,1,6,ALFALFA,1401,3,1,5,3,160,000, 
2024,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,14347,02,02,1,1,110121004,27.75123,1,,1,0,1,6,ALFALFA,1401,3,1,5,1,150,000, 
2024,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,14347,02,02,1,1,110121004,27.75123,1,,1,0,1,6,ALFALFA,1401,3,1,5,4,150,000, 
2024,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,14347,02,02,1,1,110121004,27.75123,1,,1,0,1,6,ALFALFA,1401,3,1,5,2,160,000, 
2024,11,ICA,01,ICA,08,SALAS,14350,03,03,1,1,110111004,3.608155,1,,1,1,1,2,ALFALFA,1401,3,1,4,3,150,000, 
2024,11,ICA,01,ICA,08,SALAS,14350,03,03,1,1,110111004,3.608155,1,,1,1,1,2,ALFALFA,1401,3,1,4,2,150,000, 
2024,11,ICA,01,ICA,08,SALAS,14350,03,03,1,1,110111004,3.608155,1,,1,1,1,2,ALFALFA,1401,3,1,4,4,150,000, 
2024,11,ICA,01,ICA,08,SALAS,14350,03,03,1,1,110111004,3.608155,1,,1,1,1,2,ALFALFA,1401,3,1,4,1,150,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14368,01,01,1,2,101152002,64.91036,1,,1,1,2,1,ALFALFA,1401,3,1,3,1,9,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14368,01,01,1,2,101152002,64.91036,1,,1,1,2,1,ALFALFA,1401,3,1,3,2,9,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14368,01,01,1,2,101152002,64.91036,1,,1,1,2,1,ALFALFA,1401,3,1,3,3,9,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14368,02,02,1,2,101152002,291.0457,1,,1,1,2,1,ALFALFA,1401,3,1,3,3,8,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14368,02,02,1,2,101152002,291.0457,1,,1,1,2,1,ALFALFA,1401,3,1,3,1,8,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14368,02,02,1,2,101152002,291.0457,1,,1,1,2,1,ALFALFA,1401,3,1,3,2,8,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14369,02,02,1,2,101133002,8.692556,1,,1,1,3,1,ALFALFA,1401,3,1,4,1,90,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14369,02,02,1,2,101133002,8.692556,1,,1,1,3,1,ALFALFA,1401,3,1,4,3,90,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14369,02,02,1,2,101133002,8.692556,1,,1,1,3,1,ALFALFA,1401,3,1,4,2,90,000, 
2024,10,HUANUCO,11,YAROWILCA,08,CHORAS,14369,02,02,1,2,101133002,8.692556,1,,1,1,3,1,ALFALFA,1401,3,1,4,4,90,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,3,RYE GRASS,1476,3,2,4,1,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,3,RYE GRASS,1476,3,2,4,4,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,3,RYE GRASS,1476,3,2,4,2,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,3,RYE GRASS,1476,3,2,4,3,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,4,TREBOL,1477,3,2,4,2,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,4,TREBOL,1477,3,2,4,1,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,4,TREBOL,1477,3,2,4,4,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14370,01,01,1,2,101154002,50.65133,1,,1,1,1,4,TREBOL,1477,3,2,4,3,800,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,4,2,TREBOL,1477,3,1,4,1,240,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,4,2,TREBOL,1477,3,1,4,4,300,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,4,2,TREBOL,1477,3,1,4,3,240,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,4,2,TREBOL,1477,3,1,4,2,300,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,2,PASTO FALARIS,1426,3,1,4,4,625,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,2,PASTO FALARIS,1426,3,1,4,3,625,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,2,PASTO FALARIS,1426,3,1,4,2,750,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,2,PASTO FALARIS,1426,3,1,4,1,750,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,1,TREBOL,1477,3,1,4,4,500,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,1,TREBOL,1477,3,1,4,1,750,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,1,TREBOL,1477,3,1,4,2,625,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,5,1,TREBOL,1477,3,1,4,3,625,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,7,3,PASTO DACTYLIS,1422,3,2,3,3,150,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,7,3,PASTO DACTYLIS,1422,3,2,3,2,150,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,7,3,PASTO DACTYLIS,1422,3,2,3,1,180,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,7,2,TREBOL,1477,3,2,3,2,120,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,7,2,TREBOL,1477,3,2,3,3,120,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,01,01,1,2,101142002,2.09479,1,,1,1,7,2,TREBOL,1477,3,2,3,1,150,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,3,RYE GRASS,1476,3,1,4,2,210,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,3,RYE GRASS,1476,3,1,4,3,210,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,3,RYE GRASS,1476,3,1,4,4,300,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,3,RYE GRASS,1476,3,1,4,1,300,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,4,TREBOL,1477,3,1,4,2,210,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,4,TREBOL,1477,3,1,4,4,300,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,4,TREBOL,1477,3,1,4,1,300,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,02,02,1,2,101142002,1.618787,1,,1,1,3,4,TREBOL,1477,3,1,4,3,210,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,03,03,1,2,101142002,27.02959,1,,1,1,2,4,RYE GRASS,1476,3,1,2,1,420,000, 
2024,10,HUANUCO,11,YAROWILCA,07,PAMPAMARCA,14371,03,03,1,2,101142002,27.02959,1,,1,1,2,4,RYE GRASS,1476,3,1,2,2,420,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,5,2,TREBOL,1477,3,2,4,1,180,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,5,2,TREBOL,1477,3,2,4,2,180,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,5,2,TREBOL,1477,3,2,4,4,170,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,5,2,TREBOL,1477,3,2,4,3,170,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,6,2,TREBOL,1477,3,2,4,3,250,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,6,2,TREBOL,1477,3,2,4,1,300,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,6,2,TREBOL,1477,3,2,4,4,250,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14373,01,01,1,2,101131004,.4839545,1,,1,1,6,2,TREBOL,1477,3,2,4,2,300,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14374,08,08,1,2,101131002,.2644489,1,,1,1,1,1,PASTO FALARIS,1426,3,1,4,1,10,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14374,08,08,1,2,101131002,.2644489,1,,1,1,1,1,PASTO FALARIS,1426,3,1,4,2,10,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14374,08,08,1,2,101131002,.2644489,1,,1,1,1,1,PASTO FALARIS,1426,3,1,4,3,8,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14374,08,08,1,2,101131002,.2644489,1,,1,1,1,1,PASTO FALARIS,1426,3,1,4,4,8,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,01,01,1,2,101131003,34.76155,1,,1,1,4,1,PASTO BRIZANTA,1408,3,2,4,3,4250,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,01,01,1,2,101131003,34.76155,1,,1,1,4,1,PASTO BRIZANTA,1408,3,2,4,1,4250,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,01,01,1,2,101131003,34.76155,1,,1,1,4,1,PASTO BRIZANTA,1408,3,2,4,4,4250,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,01,01,1,2,101131003,34.76155,1,,1,1,4,1,PASTO BRIZANTA,1408,3,2,4,2,4250,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,2,PASTO BERMUDA,1405,3,2,4,3,875,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,2,PASTO BERMUDA,1405,3,2,4,4,875,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,2,PASTO BERMUDA,1405,3,2,4,1,875,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,2,PASTO BERMUDA,1405,3,2,4,2,875,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,1,600,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,4,750,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,3,650,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,02,02,1,2,101131003,21.18218,1,,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,2,800,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,03,03,1,2,101131003,11.55451,1,,1,1,1,3,ALFALFA,1401,3,1,6,2,55,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,03,03,1,2,101131003,11.55451,1,,1,1,1,3,ALFALFA,1401,3,1,6,6,45,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,03,03,1,2,101131003,11.55451,1,,1,1,1,3,ALFALFA,1401,3,1,6,4,65,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,03,03,1,2,101131003,11.55451,1,,1,1,1,3,ALFALFA,1401,3,1,6,1,60,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,03,03,1,2,101131003,11.55451,1,,1,1,1,3,ALFALFA,1401,3,1,6,3,50,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,03,03,1,2,101131003,11.55451,1,,1,1,1,3,ALFALFA,1401,3,1,6,5,50,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,06,06,1,2,101131003,72.88078,1,,1,0,1,2,PASTO BRIZANTA,1408,3,2,4,4,1200,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,06,06,1,2,101131003,72.88078,1,,1,0,1,2,PASTO BRIZANTA,1408,3,2,4,3,1050,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,06,06,1,2,101131003,72.88078,1,,1,0,1,2,PASTO BRIZANTA,1408,3,2,4,2,900,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,06,06,1,2,101131003,72.88078,1,,1,0,1,2,PASTO BRIZANTA,1408,3,2,4,1,950,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,4,PASTO BRAQUIARIA,1407,3,2,4,4,900,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,4,PASTO BRAQUIARIA,1407,3,2,4,2,800,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,4,PASTO BRAQUIARIA,1407,3,2,4,3,850,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,4,PASTO BRAQUIARIA,1407,3,2,4,1,750,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,3,PASTO BRIZANTA,1408,3,2,4,2,650,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,3,PASTO BRIZANTA,1408,3,2,4,3,700,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,3,PASTO BRIZANTA,1408,3,2,4,4,850,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14375,09,09,1,2,101131003,3.168752,1,,1,1,1,3,PASTO BRIZANTA,1408,3,2,4,1,500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,2,4,RYE GRASS,1476,3,2,3,1,4500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,2,4,RYE GRASS,1476,3,2,3,2,3500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,2,4,RYE GRASS,1476,3,2,3,3,2000,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,2,3,TREBOL,1477,3,2,3,3,3500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,2,3,TREBOL,1477,3,2,3,1,5000,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,2,3,TREBOL,1477,3,2,3,2,4000,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,7,4,RYE GRASS,1476,3,2,3,2,6500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,7,4,RYE GRASS,1476,3,2,3,3,4500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,7,4,RYE GRASS,1476,3,2,3,1,5500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,7,3,TREBOL,1477,3,2,3,3,3500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,7,3,TREBOL,1477,3,2,3,1,7000,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,01,01,1,2,101152004,.9740068,1,,1,1,7,3,TREBOL,1477,3,2,3,2,5500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,5,PASTO DACTYLIS,1422,3,2,4,2,999,969, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,5,PASTO DACTYLIS,1422,3,2,4,1,999,969, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,5,PASTO DACTYLIS,1422,3,2,4,4,1000,031, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,5,PASTO DACTYLIS,1422,3,2,4,3,1000,031, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,6,PASTO FALARIS,1426,3,2,4,4,999,688, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,6,PASTO FALARIS,1426,3,2,4,1,999,686, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,6,PASTO FALARIS,1426,3,2,4,2,1000,313, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,6,PASTO FALARIS,1426,3,2,4,3,1000,313, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,3,RYE GRASS,1476,3,2,4,4,999,907, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,3,RYE GRASS,1476,3,2,4,1,1000,094, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,3,RYE GRASS,1476,3,2,4,3,1000,092, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,3,RYE GRASS,1476,3,2,4,2,999,907, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,4,TREBOL,1477,3,2,4,4,999,813, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,4,TREBOL,1477,3,2,4,2,1000,187, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,4,TREBOL,1477,3,2,4,1,999,813, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,03,03,1,2,101152004,.3134619,1,,1,1,3,4,TREBOL,1477,3,2,4,3,1000,187, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,04,04,1,2,101152004,.1903108,1,,1,1,6,1,PASTO FALARIS,1426,3,2,4,1,1199,875, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,04,04,1,2,101152004,.1903108,1,,1,1,6,1,PASTO FALARIS,1426,3,2,4,2,1200,125, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,04,04,1,2,101152004,.1903108,1,,1,1,6,1,PASTO FALARIS,1426,3,2,4,3,1199,875, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,04,04,1,2,101152004,.1903108,1,,1,1,6,1,PASTO FALARIS,1426,3,2,4,4,1200,125, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,05,05,1,2,101152004,.3403169,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,1199,979, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,05,05,1,2,101152004,.3403169,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,1199,979, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,05,05,1,2,101152004,.3403169,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,1200,042, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,05,05,1,2,101152004,.3403169,1,,1,1,4,1,RYE GRASS,1476,3,2,2,2,1200,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,05,05,1,2,101152004,.3403169,1,,1,1,4,1,RYE GRASS,1476,3,2,2,1,1200,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,1,6,RYE GRASS,1476,3,2,3,2,699,959, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,1,6,RYE GRASS,1476,3,2,3,3,699,959, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,1,6,RYE GRASS,1476,3,2,3,1,700,082, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,1,5,TREBOL,1477,3,2,3,3,350,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,1,5,TREBOL,1477,3,2,3,1,500,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,1,5,TREBOL,1477,3,2,3,2,400,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,3,2,RYE GRASS,1476,3,2,3,1,866,666, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,3,2,RYE GRASS,1476,3,2,3,2,866,667, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,3,2,RYE GRASS,1476,3,2,3,3,866,667, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,3,1,TREBOL,1477,3,2,3,3,350,000, 
2024,10,HUANUCO,11,YAROWILCA,06,OBAS,14376,06,06,1,2,101152004,.0124599,1,,1,1,3,1,TREBOL,1477,3,2,3,2,450,000, 
