"model","term","estimate","std_error","z_value","p_value","odds_ratio"
"main","(Intercept)",1.1735886941629,0.559281225424721,2.09838743160325,0.0359340778129479,3.23357615712433
"main","diversificacion_area",1.74408757380834,0.373847943229704,4.66523249731167,3.18440626049445e-06,5.72067939568774
"main","size_catmediano_2_5ha",0.37386279691787,0.366276141892733,1.02071293801975,0.30745276761633,1.45333773436038
"main","size_catpequeno_<2ha",0.814371483286758,0.503184350015917,1.61843563549025,0.105648324173666,2.25775618881277
"main","log_area",0.211636692359464,0.198325672801858,1.06711697668564,0.285984018144363,1.23569886467823
"main","region_natural2",-0.00449223463634211,0.282527736173224,-0.0159001544315204,0.987314847184205,0.995517840357614
"main","region_natural3",-2.78136449130301,0.221906754037344,-12.5339334684466,2.26272776629357e-35,0.0619539141001109
"main","diversificacion_area:size_catmediano_2_5ha",0.175462839689309,0.473655937131831,0.370443661599185,0.711071744340829,1.19179770025556
"main","diversificacion_area:size_catpequeno_<2ha",0.144344900118387,0.60151165137622,0.239970247938066,0.810365732568782,1.15528249688882
