"model","term","estimate","std_error","z_value","p_value","odds_ratio"
"main","(Intercept)",2.46486908065555,0.527604739712801,4.67180996515931,3.08463178093604e-06,11.7619421854164
"main","diversificacion_area",2.73794585857155,0.57200202577946,4.78660168176955,1.75815926076584e-06,15.4552052899348
"main","size_catmediano_2_5ha",0.461874178801988,0.374324953334662,1.2338856244752,0.217318696008401,1.5870456066833
"main","size_catpequeno_<2ha",0.322271604301009,0.450658288298191,0.715113008390449,0.474581341391158,1.38025960949819
"main","log_area",0.0236742784118974,0.164971086051218,0.143505622582537,0.885898167154154,1.02395673875151
"main","region_natural2",1.36863253856093,0.475645563272051,2.87742101312975,0.00403083575878268,3.92997293292468
"main","region_natural3",-2.18825346867767,0.370067228994924,-5.91312414941688,3.64005303641588e-09,0.112112385517539
"main","diversificacion_area:size_catmediano_2_5ha",-0.324004381758119,0.780332313652509,-0.415213334228784,0.678008215986178,0.723247073279164
"main","diversificacion_area:size_catpequeno_<2ha",-0.880761390543856,0.822701314771629,-1.07057248448466,0.284426896949408,0.41446722009242
