"model","term","estimate","std_error","z_value","p_value","odds_ratio"
"main_geo","(Intercept)",2.72519407752094,0.555644679036386,4.904562538504,9.73931744076561e-07,15.2593751411958
"main_geo","diversificacion_area",2.72328903845572,0.610494541290679,4.46079179135373,8.39225129500925e-06,15.2303331073288
"main_geo","size_catmediano_2_5ha",0.462417413344528,0.400913372250854,1.15340980209358,0.248811796015422,1.58790797889141
"main_geo","size_catpequeno_<2ha",0.333095149096948,0.461778269983239,0.72133136344644,0.470748227320412,1.39528005179094
"main_geo","log_area",0.110976492854172,0.163381241034558,0.67924868333384,0.497019983458858,1.11736864039816
"main_geo","region_natural2",1.40240367960675,0.471013280613061,2.97741855130159,0.00292447138272864,4.06495909251319
"main_geo","region_natural3",-1.89898658623996,0.385425426283915,-4.9269883529716,8.69181235889367e-07,0.149720270949419
"main_geo","prcp_total_z",0.637303671738176,0.130264961199998,4.89236449976529,1.03590883184291e-06,1.89137423200465
"main_geo","diversificacion_area:size_catmediano_2_5ha",-0.417375889262332,0.820620557482176,-0.508610082280809,0.611053879452943,0.658773247608263
"main_geo","diversificacion_area:size_catpequeno_<2ha",-0.924416504338823,0.833993740792279,-1.10842139349948,0.26774714993526,0.396762860953643
