ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P1207_N,P1207_NOM,P1207_COD,P1207_TIPO,P1208,OMICAP1200B_ME
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,01,01,1,3,220291005,13.57773,1,,1,1,0,2,COSECHADORA,1016,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,01,01,1,3,220291005,13.57773,1,,1,1,0,4,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,01,01,1,3,220291005,13.57773,1,,1,1,0,3,DRON FUMIGADOR,2034,2,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,01,01,1,3,220291005,13.57773,1,,1,1,0,5,MOTOBOMBA,2055,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,01,01,1,3,220291005,13.57773,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,02,02,1,3,220291005,63.17342,1,,1,1,0,2,MOTOBOMBA,2055,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,02,02,1,3,220291005,63.17342,1,,1,1,0,4,TRACTOR,1049,1,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,02,02,1,3,220291005,63.17342,1,,1,1,0,5,COSECHADORA,1016,1,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,02,02,1,3,220291005,63.17342,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,02,02,1,3,220291005,63.17342,1,,1,1,0,6,RASTRA,2076,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,02,02,1,3,220291005,63.17342,1,,1,1,0,3,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,03,03,1,3,220291005,12.50105,1,,1,1,0,4,MOTOBOMBA,2055,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,03,03,1,3,220291005,12.50105,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,03,03,1,3,220291005,12.50105,1,,1,1,0,3,TRACTOR,1049,1,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,03,03,1,3,220291005,12.50105,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,04,04,1,3,220291005,128.8109,1,,1,1,0,4,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,04,04,1,3,220291005,128.8109,1,,1,1,0,2,COSECHADORA,1016,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,04,04,1,3,220291005,128.8109,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,04,04,1,3,220291005,128.8109,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,05,05,1,3,220291005,23.59814,1,,1,1,0,3,TRACTOR,1049,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,05,05,1,3,220291005,23.59814,1,,1,1,0,4,COSECHADORA,1016,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,05,05,1,3,220291005,23.59814,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,05,05,1,3,220291005,23.59814,1,,1,1,0,1,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,06,06,1,3,220291005,17.64251,1,,1,1,0,4,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,06,06,1,3,220291005,17.64251,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,06,06,1,3,220291005,17.64251,1,,1,1,0,1,TRACTOR,1049,1,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,06,06,1,3,220291005,17.64251,1,,1,1,0,2,COSECHADORA,1016,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10842,06,06,1,3,220291005,17.64251,1,,1,1,0,5,MULA MECANICA,1038,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,01,01,1,3,220293005,241.7123,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,02,02,1,3,220293005,136.9655,1,,1,1,0,1,DRON FUMIGADOR,2034,2,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,04,04,1,3,220293005,4.069972,1,,1,0,0,2,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,04,04,1,3,220293005,4.069972,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,05,05,1,3,220293005,32.54767,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,05,05,1,3,220293005,32.54767,1,,1,0,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,05,05,1,3,220293005,32.54767,1,,1,0,0,3,MOTOBOMBA,2055,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,06,06,1,3,220293005,13.31248,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,06,06,1,3,220293005,13.31248,1,,1,0,0,3,MOTOBOMBA,2055,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,06,06,1,3,220293005,13.31248,1,,1,0,0,2,MOTOFUMIGADORA,2056,2,3,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,08,08,1,3,220293005,3.749179,1,,1,1,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,08,08,1,3,220293005,3.749179,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10844,01,01,1,3,220171004,327.6738,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10844,02,02,1,3,220171004,332.1281,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,02,02,1,3,220181004,21.10433,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,02,02,1,3,220181004,21.10433,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,03,03,1,3,220181004,174.3006,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,03,03,1,3,220181004,174.3006,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,04,04,1,3,220181004,6.306454,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,04,04,1,3,220181004,6.306454,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10845,04,04,1,3,220181004,6.306454,1,,1,1,0,3,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10846,01,01,1,3,220181004,38.26941,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10846,03,03,1,3,220181004,27.61028,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10846,04,04,1,3,220181004,293.4964,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10846,04,04,1,3,220181004,293.4964,1,,1,1,0,3,MOTOR,2060,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10846,04,04,1,3,220181004,293.4964,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,01,01,1,3,220182004,110.0052,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,01,01,1,3,220182004,110.0052,1,,1,1,0,4,MOTOR,2060,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,01,01,1,3,220182004,110.0052,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,01,01,1,3,220182004,110.0052,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,02,02,1,3,220182004,47.6671,1,,1,1,0,3,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,02,02,1,3,220182004,47.6671,1,,1,1,0,6,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,02,02,1,3,220182004,47.6671,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,02,02,1,3,220182004,47.6671,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,02,02,1,3,220182004,47.6671,1,,1,1,0,4,MOTOR,2060,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10847,02,02,1,3,220182004,47.6671,1,,1,1,0,5,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,01,01,1,3,220171004,169.7236,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,02,02,1,3,220171004,212.3075,1,,1,1,0,1,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,03,03,1,3,220171004,37.93693,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,04,04,1,3,220171004,77.38132,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,05,05,1,3,220171004,12.30582,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,05,05,1,3,220171004,12.30582,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10848,06,06,1,3,220171004,63.27945,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,01,01,1,3,220171004,813.2732,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,01,01,1,3,220171004,813.2732,1,,1,1,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,02,02,1,3,220171004,98.8151,1,,1,0,0,1,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,03,03,1,3,220171004,341.2639,1,,1,0,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,03,03,1,3,220171004,341.2639,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,04,04,1,3,220171004,152.2399,1,,1,0,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,04,04,1,3,220171004,152.2399,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,05,05,1,3,220171004,97.21658,1,,1,1,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10849,05,05,1,3,220171004,97.21658,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,01,01,1,3,220171004,299.4168,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,01,01,1,3,220171004,299.4168,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,01,01,1,3,220171004,299.4168,1,,1,1,0,1,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,02,02,1,3,220171004,300.6217,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,02,02,1,3,220171004,300.6217,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,02,02,1,3,220171004,300.6217,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,04,04,1,3,220171004,12.23798,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,04,04,1,3,220171004,12.23798,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,04,04,1,3,220171004,12.23798,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,05,05,1,3,220171004,66.48254,1,,1,0,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,05,05,1,3,220171004,66.48254,1,,1,0,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,05,05,1,3,220171004,66.48254,1,,1,0,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,06,06,1,3,220171004,94.00973,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,06,06,1,3,220171004,94.00973,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,06,06,1,3,220171004,94.00973,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,10,10,1,3,220171004,59.19971,1,,1,0,0,2,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,10,10,1,3,220171004,59.19971,1,,1,0,0,3,DESPULPADORA,2032,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,10,10,1,3,220171004,59.19971,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,14,14,1,3,220171004,128.9977,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,14,14,1,3,220171004,128.9977,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,14,14,1,3,220171004,128.9977,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,15,15,1,3,220171004,44.62584,1,,1,0,0,1,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,16,16,1,3,220171004,104.4164,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,16,16,1,3,220171004,104.4164,1,,1,1,0,3,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10850,16,16,1,3,220171004,104.4164,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,01,01,1,3,220171004,139.387,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,01,01,1,3,220171004,139.387,1,,1,1,0,3,MOTOR,2060,2,2,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,01,01,1,3,220171004,139.387,1,,1,1,0,1,MOTOCULTOR,1035,1,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,01,01,1,3,220171004,139.387,1,,1,1,0,4,PICADORA,1043,1,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,02,02,1,3,220171004,15.93091,1,,1,0,0,1,DESPULPADORA,2032,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,05,05,1,3,220171004,84.55772,1,,1,1,0,1,TRAPICHE DE MOTOR,1051,1,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,05,05,1,3,220171004,84.55772,1,,1,1,0,3,MOTOR,2060,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,05,05,1,3,220171004,84.55772,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,01,01,1,3,220171004,356.6947,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,01,01,1,3,220171004,356.6947,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,02,02,1,3,220171004,94.1028,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,02,02,1,3,220171004,94.1028,1,,1,1,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,02,02,1,3,220171004,94.1028,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,03,03,1,3,220171004,39.35672,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,03,03,1,3,220171004,39.35672,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,04,04,1,3,220171004,38.29343,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,05,05,1,3,220171004,24.00945,1,,1,0,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,05,05,1,3,220171004,24.00945,1,,1,0,0,2,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,05,05,1,3,220171004,24.00945,1,,1,0,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,06,06,1,3,220171004,38.66972,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,06,06,1,3,220171004,38.66972,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,07,07,1,3,220171004,145.9408,1,,1,0,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,08,08,1,3,220171004,16.50669,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,08,08,1,3,220171004,16.50669,1,,1,1,0,2,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,01,01,1,3,220171005,10.07433,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,01,01,1,3,220171005,10.07433,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,02,02,1,3,220171005,19.42021,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,02,02,1,3,220171005,19.42021,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,02,02,1,3,220171005,19.42021,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,03,03,1,3,220171005,26.59062,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,03,03,1,3,220171005,26.59062,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,03,03,1,3,220171005,26.59062,1,,1,1,0,3,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,04,04,1,3,220171005,189.5779,1,,1,1,0,4,MOTOR ESTACIONARIO,2061,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,04,04,1,3,220171005,189.5779,1,,1,1,0,3,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,04,04,1,3,220171005,189.5779,1,,1,1,0,1,TRAPICHE DE MOTOR,1051,1,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,04,04,1,3,220171005,189.5779,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,05,05,1,3,220171005,63.36807,1,,1,1,0,1,TRAPICHE DE MOTOR,1051,1,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,07,07,1,3,220171005,11.03553,1,,1,0,0,2,MOTOGUADAÑA,2057,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,07,07,1,3,220171005,11.03553,1,,1,0,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,0,6,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,0,1,TRAPICHE DE MOTOR,1051,1,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,0,5,MOTOBOMBA,2055,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,0,4,PICADORA,1043,1,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,09,09,1,3,220171005,9.933374,1,,1,0,0,1,DESPULPADORA,2032,2,3,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,19,19,1,3,220171005,9.06883,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,19,19,1,3,220171005,9.06883,1,,1,1,0,3,MOTOSIERRA,2059,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,19,19,1,3,220171005,9.06883,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,20,20,1,3,220171005,22.06356,1,,1,1,0,1,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,20,20,1,3,220171005,22.06356,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10854,01,01,1,3,220171004,184.4836,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10854,01,01,1,3,220171004,184.4836,1,,1,1,0,3,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10854,01,01,1,3,220171004,184.4836,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10854,02,02,1,3,220171004,264.3252,1,,1,1,0,1,DESPULPADORA,2032,2,1,
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10854,02,02,1,3,220171004,264.3252,1,,1,1,0,2,MOTOGUADAÑA,2057,2,1,
