ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P105,P147,P147_SUP_1,P147_SUP_2,P147_EQUIV_1,P147_EQUIV_2,P147_SUP_ha,P107,P148_DIA,P148_MES,P148_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P202,P224A,P224G_1,P224G_2,P224G_3,P224G_4,P224G_5,P224G_6,P224G_8,P224G_9,P224G_7,OMICAP100B_02
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,03,03,1,2,210251001,.077546,1,,1,1,0,2,2,0,090,0,0900,.09,GLORIATA,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,01,01,1,2,210241004,19.88819,1,,1,1,0,1,1,25,300,25,3000,25.3,CHILLI,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,01,01,1,2,210241004,19.88819,1,,1,1,0,2,2,3,500,3,5000,3.5,GAMA GAMA,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.9823157,1,,1,1,0,4,4,0,800,0,8000,.8,SECTOR PAMPA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.9823157,1,,1,1,0,1,1,9,300,9,3000,9.3,CHILCHIPAMPA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.9823157,1,,1,1,0,2,2,3,000,3,0000,3,CHILCHI CHIQUITO GALLO TACAPI,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.9823157,1,,1,1,0,5,5,1,000,1,0000,1,ILLANI PATTA,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.9823157,1,,1,1,0,3,3,3,000,3,0000,3,CAMINACA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,04,04,1,2,210241004,.8952664,1,,1,1,0,1,1,4,500,4,5000,4.5,CHILCHI GAMA GAMA,,,,1,0,0,0,1,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,4,4,0,300,0,3000,.3,PALTAMISAYA ABAJO,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,8,8,1,000,1,0000,1,ALQUILADO,,,,0,0,1,0,0,,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,1,1,0,200,0,2000,.2,PALTAMISAYA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,7,7,0,500,0,5000,.5,PANTION CACHIMAYO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,5,5,1,000,1,0000,1,PALTAMISAYA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,2,2,0,130,0,1300,.13,KEJALLO PATA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,6,6,0,150,0,1500,.15,INCAÑAN,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.27785,1,,1,1,0,3,3,0,070,0,0700,.07,KEJELLOAPATA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,02,02,1,2,210241002,34.8325,1,,1,1,0,4,4,0,500,0,5000,.5,ALQUILADO,,,,0,0,1,0,0,,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,02,02,1,2,210241002,34.8325,1,,1,1,0,2,2,1,000,1,0000,1,PICHIMOCO,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,02,02,1,2,210241002,34.8325,1,,1,1,0,3,3,1,000,1,0000,1,CHILLURAYA PAMPA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,02,02,1,2,210241002,34.8325,1,,1,1,0,1,1,0,080,0,0800,.08,CAJALLOHUAYCO,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.12421,1,,1,1,0,6,6,0,250,0,2500,.25,PAMPA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.12421,1,,1,1,0,3,3,0,250,0,2500,.25,INKAÑAN RUSASPATA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.12421,1,,1,1,0,2,2,0,093,0,0930,.093,KEJELLOAPATA PAMPA,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.12421,1,,1,1,0,4,4,1,000,1,0000,1,ANKATIANO,,,,1,0,0,0,0,2,, ,1,1,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.12421,1,,1,1,0,1,1,0,100,0,1000,.1,PALTAMISAYA PAMPA,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.12421,1,,1,1,0,5,5,1,500,1,5000,1.5,ALQUILADO,,,,0,0,1,0,0,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,04,04,1,2,210241002,20.04891,1,,1,1,0,1,1,0,130,0,1300,.13,KEJELLOAPATA,,,,1,0,0,0,0,2,, ,2,2,0,0,1,0,0,0,0,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,04,04,1,2,210241002,20.04891,1,,1,1,0,3,3,0,050,0,0500,.05,CHIYORAYA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,04,04,1,2,210241002,20.04891,1,,1,1,0,2,2,5,000,5,0000,5,ICHIMOCCO,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,04,04,1,2,210241002,20.04891,1,,1,1,0,4,4,0,500,0,5000,.5,ICHIMOCCO ABAJO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,01,01,1,2,210243001,.0219488,1,,1,1,0,3,3,0,200,0,2000,.2,OCCOMPATE 3,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,01,01,1,2,210243001,.0219488,1,,1,1,0,2,2,0,300,0,3000,.3,OCCOMPATE 2,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,01,01,1,2,210243001,.0219488,1,,1,1,0,1,1,0,700,0,7000,.7,OCCOMPATA,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,01,01,1,2,210243001,.0219488,1,,1,1,0,4,4,0,300,0,3000,.3,CASCANI,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,02,02,1,2,210243001,.0719941,1,,1,1,0,3,3,3,000,3,0000,3,OCCOMPATE,,,,1,0,0,0,1,4,, ,2,2,0,0,1,0,0,0,0,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,02,02,1,2,210243001,.0719941,1,,1,1,0,1,1,0,680,0,6800,.68,ACCOPATA,,,,1,0,0,0,1,4,, ,2,2,0,0,1,0,0,0,0,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,02,02,1,2,210243001,.0719941,1,,1,1,0,2,2,1,000,1,0000,1,WAICCO LELEIPUNCU,,,,1,0,0,0,1,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,03,03,1,2,210243001,.1450558,1,,1,1,0,2,2,3,000,3,0000,3,WARMI YUPANA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,03,03,1,2,210243001,.1450558,1,,1,1,0,1,1,0,240,0,2400,.24,SANTAMARIA,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,03,03,1,2,210243001,.1450558,1,,1,1,0,3,3,3,000,3,0000,3,ARCO PUNKO 1,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,03,03,1,2,210243001,.1450558,1,,1,1,0,4,4,1,000,1,0000,1,ARCO PUNKO 2,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818118,1,,1,1,0,3,3,0,250,0,2500,.25,BALSARUMI,,,,1,0,0,0,1,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818118,1,,1,1,0,5,5,0,020,0,0200,.02,CAPILLA PATA,,,,1,0,0,0,1,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818118,1,,1,1,0,1,1,0,630,0,6300,.63,OCCOMPATE PAMPA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818118,1,,1,1,0,2,2,0,280,0,2800,.28,OCCOMPATE SANTAMARIA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818118,1,,1,1,0,4,4,0,020,0,0200,.02,OCCOMPATE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.829,1,,1,1,0,5,5,3,000,3,0000,3,HUNO PAMPA,,,,0,0,1,0,0,,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.829,1,,1,1,0,3,3,1,000,1,0000,1,LLANA PATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.829,1,,1,1,0,2,2,4,000,4,0000,4,HUNO PAMPA,,,,1,0,0,0,0,4,, ,1,1,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.829,1,,1,1,0,1,1,6,100,6,1000,6.1,SULLATA PAMPA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.829,1,,1,1,0,4,4,1,000,1,0000,1,SULLATA MUNAY,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.036527,1,,1,1,0,5,5,0,250,0,2500,.25,PUKA MOCCO,,,,1,0,0,0,0,2,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.036527,1,,1,1,0,2,2,0,500,0,5000,.5,SULLANA CHUPA PATA,,,,1,0,0,0,0,1,0,500,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.036527,1,,1,1,0,1,1,1,000,1,0000,1,SULLATA CHUPA PAMPA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.036527,1,,1,1,0,4,4,2,000,2,0000,2,GAMA GAMA PAMPA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.036527,1,,1,1,0,6,6,0,250,0,2500,.25,HATUNTUMANA,,,,1,0,0,0,0,2,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.036527,1,,1,1,0,3,3,6,000,6,0000,6,MUSKANTERO TIANA MUNAY TIKA,,,,1,0,0,0,0,1,6,000,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14231,1,,1,1,0,3,3,3,500,3,5000,3.5,CHILCHI PAMPA,,,,1,0,0,0,0,1,3,500,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14231,1,,1,1,0,1,1,1,270,1,2700,1.27,SULLATA HUNAYCUCHO,,,,1,0,0,0,0,1,1,270,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14231,1,,1,1,0,4,4,9,500,9,5000,9.5,CARRETERA MUÑAYPATA TICAPATA,,,,1,0,0,0,0,1,9,500,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14231,1,,1,1,0,5,5,0,050,0,0500,.05,CALUARY SOLLATA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14231,1,,1,1,0,2,2,0,730,0,7300,.73,SULLATA MUNAYCUCHO,,,,1,0,0,0,0,1,0,730,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14231,1,,1,1,0,6,6,0,030,0,0300,.03,CALUARY SOLLATA,,,,1,0,0,0,0,1,0,030,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,04,04,1,2,210241003,24.42647,1,,1,1,0,1,1,2,700,2,7000,2.7,PARIANA COCHA,,,,1,0,0,0,0,1,2,700,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,04,04,1,2,210241003,24.42647,1,,1,1,0,3,3,7,000,7,0000,7,RICO PATA,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,04,04,1,2,210241003,24.42647,1,,1,1,0,2,2,6,000,6,0000,6,SULLATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.66985,1,,1,1,0,5,5,1,000,1,0000,1,PUKA MOCCO,,,,0,0,0,0,1,,, ,2,2,0,0,1,0,0,0,0,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.66985,1,,1,1,0,1,1,4,100,4,1000,4.1,SULLATA CHUPAPAMPA LOS GIRASOLES,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.66985,1,,1,1,0,2,2,1,000,1,0000,1,CHANGARANI ACOUMA ESTANERA DAVEL CANCHA,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.66985,1,,1,1,0,6,6,1,000,1,0000,1,PUKA MOCCO,,,,0,0,0,0,1,,, ,2,2,0,0,1,0,0,0,0,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.66985,1,,1,1,0,4,4,1,000,1,0000,1,PUKA MOCCO,,,,1,0,0,0,0,4,, ,1,1,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.66985,1,,1,1,0,3,3,1,000,1,0000,1,ANCHUMAYO GAMA GAMA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,06,06,1,2,210241003,30.32361,1,,1,1,0,1,1,6,600,6,6000,6.6,SULLATA PAMPA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,06,06,1,2,210241003,30.32361,1,,1,1,0,2,2,16,600,16,6000,16.6,CHILCHI PAMPA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.1568,1,,1,1,0,4,4,1,000,1,0000,1,SUMERIANI,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.1568,1,,1,1,0,3,3,2,000,2,0000,2,CHILHUAMAYO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.1568,1,,1,1,0,1,1,1,500,1,5000,1.5,JATUMPATA,,,,0,0,1,1,0,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.1568,1,,1,1,0,5,5,0,050,0,0500,.05,HANLLANAPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.1568,1,,1,1,0,2,2,2,000,2,0000,2,CONDORCOCHA,,,,0,0,0,1,0,,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,02,02,1,2,210241003,10.51687,1,,1,0,0,2,2,1,500,1,5000,1.5,TUMUCO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,02,02,1,2,210241003,10.51687,1,,1,0,0,1,1,0,387,0,3870,.387,JATUMPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,03,03,1,2,210241003,7.123621,1,,1,1,0,4,4,0,500,0,5000,.5,PILAPILANIPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,03,03,1,2,210241003,7.123621,1,,1,1,0,3,3,6,619,6,6190,6.619,COÑOCOTO COCHAPATA,,,,1,0,0,0,0,1,6,619,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,03,03,1,2,210241003,7.123621,1,,1,1,0,1,1,0,342,0,3420,.342,CHISUMARANI,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,03,03,1,2,210241003,7.123621,1,,1,1,0,2,2,0,189,0,1890,.189,JALLATIRA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,04,04,1,2,210241003,24.39886,1,,1,0,0,2,2,1,100,1,1000,1.1,CAÑACOTO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,04,04,1,2,210241003,24.39886,1,,1,0,0,1,1,0,935,0,9350,.935,JATUMPATA,,,,1,0,0,0,0,4,, ,1,1,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,04,04,1,2,210241003,24.39886,1,,1,0,0,4,4,0,500,0,5000,.5,SIN NOMBRE,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,04,04,1,2,210241003,24.39886,1,,1,0,0,3,3,1,000,1,0000,1,TUMI,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,05,05,1,2,210241003,34.89801,1,,1,0,0,3,3,0,300,0,3000,.3,SIN NOMBRE,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,05,05,1,2,210241003,34.89801,1,,1,0,0,1,1,0,678,0,6780,.678,JATUMPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,05,05,1,2,210241003,34.89801,1,,1,0,0,2,2,1,500,1,5000,1.5,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.799191,1,,1,1,0,1,1,0,192,0,1920,.192,PUNOÑAYPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.799191,1,,1,1,0,2,2,0,422,0,4220,.422,PUNOÑAYPATA II,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.799191,1,,1,1,0,6,6,0,200,0,2000,.2,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.799191,1,,1,1,0,5,5,0,250,0,2500,.25,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.799191,1,,1,1,0,4,4,0,200,0,2000,.2,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.799191,1,,1,1,0,3,3,0,250,0,2500,.25,COCHAPATA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,07,07,1,2,210241003,1.939659,1,,1,1,0,1,1,0,169,0,1690,.169,PUNOÑAYPATA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,07,07,1,2,210241003,1.939659,1,,1,1,0,4,4,0,250,0,2500,.25,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,07,07,1,2,210241003,1.939659,1,,1,1,0,3,3,0,500,0,5000,.5,COCHAPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,07,07,1,2,210241003,1.939659,1,,1,1,0,2,2,1,000,1,0000,1,LAGO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.561125,1,,1,1,0,4,4,2,000,2,0000,2,CAÑOCOTA 3,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.561125,1,,1,1,0,1,1,0,209,0,2090,.209,PONOÑAYPATA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.561125,1,,1,1,0,3,3,3,000,3,0000,3,CAÑOCOTA 2,,,,1,0,0,0,0,1,3,000,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.561125,1,,1,1,0,5,5,1,500,1,5000,1.5,CARCAHUATI,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.561125,1,,1,1,0,2,2,4,000,4,0000,4,CAÑOCOTA,,,,1,0,0,0,0,1,4,000,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,09,09,1,2,210241003,20.67972,1,,1,1,0,3,3,0,100,0,1000,.1,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,09,09,1,2,210241003,20.67972,1,,1,1,0,4,4,0,050,0,0500,.05,SIN NOMBRE,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,09,09,1,2,210241003,20.67972,1,,1,1,0,2,2,1,000,1,0000,1,CHILLHUAPAMPA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,09,09,1,2,210241003,20.67972,1,,1,1,0,1,1,0,391,0,3910,.391,PUNOÑAYPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,10,10,1,2,210241003,11.51138,1,,1,1,0,1,1,0,612,0,6120,.612,PUNOÑAYPATA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,10,10,1,2,210241003,11.51138,1,,1,1,0,2,2,2,000,2,0000,2,COCHAPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11346,01,01,1,2,210241003,220.1488,1,,1,1,0,3,3,0,200,0,2000,.2,SAN MATEO,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,21,PUNO,02,AZANGARO,03,ARAPA,11346,01,01,1,2,210241003,220.1488,1,,1,1,0,1,1,3,470,3,4700,3.47,SAN MATEO,,,,1,1,0,0,1,4,, ,1,1,,,,,,,,,,
