column,missing_count,missing_pct
prcp_2024_total,18,0.9513742071881607
prcp_2024_wet,18,0.9513742071881607
prcp_2024_dry,18,0.9513742071881607
prcp_baseline_mean,18,0.9513742071881607
prcp_baseline_sd,18,0.9513742071881607
prcp_total_anom,18,0.9513742071881607
prcp_total_z,18,0.9513742071881607
ubigeo6,0,0.0
