"model","term","estimate","std_error","z_value","p_value","component"
"alt_shannon","(Intercept)",8.72483717971766,0.0224361498221013,388.874082625489,0,"frontier"
"alt_shannon","log_land",0.731970376827828,0.00519756679835546,140.829431390748,0,"frontier"
"alt_shannon","log_labor",0.239245077459457,0.00576337554096748,41.5112768131877,0,"frontier"
"alt_shannon","log_inputs",0.111998849253614,0.00251345256596696,44.5597624439459,0,"frontier"
"alt_shannon","region_natural2",-0.995300953814028,0.0149876163052611,-66.4082221977253,0,"frontier"
"alt_shannon","region_natural3",-0.16140267455527,0.0202811171305401,-7.95827337894635,1.77635683940025e-15,"frontier"
"alt_shannon","Z_(Intercept)",-503.916368239705,65.5544226436848,-7.68699269885568,1.50990331349021e-14,"inefficiency"
"alt_shannon","Z_diversif_alt_std",4.80923727412112,0.521742589779164,9.21764365864154,0,"inefficiency"
"alt_shannon","Z_size_mediano",73.4280306867375,9.4854737024444,7.74110318473765,9.76996261670138e-15,"inefficiency"
"alt_shannon","Z_size_grande",222.161183813922,28.796451741126,7.71488049330187,1.22124532708767e-14,"inefficiency"
"alt_shannon","Z_diversif_alt_med",55.5927842284084,7.40259262950618,7.5099072731383,5.90638649100583e-14,"inefficiency"
"alt_shannon","Z_diversif_alt_gra",-20.7798600234487,2.5626293730004,-8.10880427828664,4.44089209850063e-16,"inefficiency"
"alt_shannon","sigmaSq",381.084259883587,49.6357399718084,7.67761818600933,1.62092561595273e-14,"variance"
"alt_shannon","gamma",0.998559533766641,0.000201861976413115,4946.74406497966,0,"variance"
"alt_num_crops","(Intercept)",8.75250489853113,0.0205998787472043,424.881379445932,0,"frontier"
"alt_num_crops","log_land",0.731477889475452,0.00478047933189784,153.013503184639,0,"frontier"
"alt_num_crops","log_labor",0.238487043847064,0.00584863096102081,40.7765587257089,0,"frontier"
"alt_num_crops","log_inputs",0.111126671646128,0.00244364643129456,45.4757571402248,0,"frontier"
"alt_num_crops","region_natural2",-1.00479637468415,0.0128700949789389,-78.072180223101,0,"frontier"
"alt_num_crops","region_natural3",-0.168267916747636,0.0192625068739172,-8.73551494875688,0,"frontier"
"alt_num_crops","Z_(Intercept)",-201.81583211463,22.0865430139358,-9.1375020521451,0,"inefficiency"
"alt_num_crops","Z_diversif_alt2_std",2.91933446367932,0.366099389725399,7.97415823574311,1.55431223447522e-15,"inefficiency"
"alt_num_crops","Z_size_mediano",30.9531091776298,3.20405451102294,9.66060629466242,0,"inefficiency"
"alt_num_crops","Z_size_grande",83.5956116392286,8.72503580253615,9.58111961155844,0,"inefficiency"
"alt_num_crops","Z_diversif_alt2_med",9.78729888690044,0.801081117962274,12.2176127578648,0,"inefficiency"
"alt_num_crops","Z_diversif_alt2_gra",11.341101371777,0.705086994123928,16.0846838280833,0,"inefficiency"
"alt_num_crops","sigmaSq",157.610891548074,17.4614715997463,9.02620896799808,0,"variance"
"alt_num_crops","gamma",0.996574298040492,0.00040590751741998,2455.17576115588,0,"variance"
"small_only","(Intercept)",8.69589535254011,0.0284117487089878,306.066882458004,0,"frontier"
"small_only","log_land",0.740954856029423,0.00692375752435992,107.016291865005,0,"frontier"
"small_only","log_labor",0.211866089701718,0.0072255788223217,29.3216771848379,0,"frontier"
"small_only","log_inputs",0.101283209507369,0.00317823984094414,31.8677049486868,0,"frontier"
"small_only","region_natural2",-0.887841071854632,0.0178584178204313,-49.715550435766,0,"frontier"
"small_only","region_natural3",-0.0757863690391344,0.0282983081057797,-2.67812367989787,0.00740358747240921,"frontier"
"small_only","Z_(Intercept)",-118.659077124701,23.9252677015758,-4.95957155442343,7.06488219481827e-07,"inefficiency"
"small_only","Z_diversificacion_area_std",2.05485301970421,0.553004488595237,3.715798084974,0.000202563299992908,"inefficiency"
"small_only","sigmaSq",86.9441420526461,16.7995653122952,5.17538045993449,2.2744701877464e-07,"variance"
"small_only","gamma",0.993352587748642,0.00133940866620061,741.635180371352,0,"variance"
