"model","term","estimate","std_error","z_value","p_value","component"
"xgeo_prcp","(Intercept)",8.6620621048851,0.0402771796405168,215.061287364111,0,"frontier"
"xgeo_prcp","log_land",0.731020734758895,0.00513670310288605,142.313215328363,0,"frontier"
"xgeo_prcp","log_labor",0.238927404806241,0.00592938768059295,40.2954601177888,0,"frontier"
"xgeo_prcp","log_inputs",0.111792138014982,0.00255415671259454,43.7687074813128,0,"frontier"
"xgeo_prcp","region_natural2",-1.00090523121915,0.0152871715228268,-65.4735396750534,0,"frontier"
"xgeo_prcp","region_natural3",-0.161225065543801,0.0201554850061315,-7.99906653175325,1.33226762955019e-15,"frontier"
"xgeo_prcp","log_surface_km2",0.0135268691871893,0.00539581468811731,2.5069187822514,0.0121788692101985,"frontier"
"xgeo_prcp","prcp_total_z",0.0162580048887988,0.00739910499248773,2.19729344364021,0.0279994956056542,"frontier"
"xgeo_prcp","Z_(Intercept)",-230.345982326106,50.655107468098,-4.54733972228122,5.43282650133925e-06,"inefficiency"
"xgeo_prcp","Z_diversificacion_area_std",-0.758241199367757,0.210499029569541,-3.6021125651663,0.000315641623101381,"inefficiency"
"xgeo_prcp","Z_size_mediano",35.3342329345672,6.76856649448279,5.22034214532264,1.78592876709516e-07,"inefficiency"
"xgeo_prcp","Z_size_grande",104.010348483989,23.0258778742019,4.51710675494034,6.26903041123228e-06,"inefficiency"
"xgeo_prcp","Z_diversif_mediano_std",25.8790755902344,6.58824986734974,3.92806528460415,8.56319681288298e-05,"inefficiency"
"xgeo_prcp","Z_diversif_grande_std",-14.2660003167208,3.14454559698683,-4.53674461912423,5.7129216628482e-06,"inefficiency"
"xgeo_prcp","sigmaSq",176.264032981396,39.0432804843503,4.51458050642152,6.34422189071948e-06,"variance"
"xgeo_prcp","gamma",0.996889052194569,0.000744763769717448,1338.53054180223,0,"variance"
"zgeo_prcp","(Intercept)",8.66700881701131,0.0401024362267378,216.121753002943,0,"frontier"
"zgeo_prcp","log_land",0.732032489990118,0.00492134919055843,148.746301399323,0,"frontier"
"zgeo_prcp","log_labor",0.234293114962241,0.00598636414281359,39.1377987327252,0,"frontier"
"zgeo_prcp","log_inputs",0.111413237862594,0.00249340753054773,44.6831239970306,0,"frontier"
"zgeo_prcp","region_natural2",-0.998490569463547,0.0150787777195916,-66.2182696788631,0,"frontier"
"zgeo_prcp","region_natural3",-0.146642653640991,0.0204565467921683,-7.16849501193095,7.58282325818982e-13,"frontier"
"zgeo_prcp","log_surface_km2",0.0131409934639065,0.00532984885165483,2.46554711581107,0.0136804181894161,"frontier"
"zgeo_prcp","Z_(Intercept)",-252.899360238585,36.2588772151254,-6.97482601951855,3.06243919112603e-12,"inefficiency"
"zgeo_prcp","Z_diversificacion_area_std",1.35563431981944,0.0674214906224557,20.1068577289497,0,"inefficiency"
"zgeo_prcp","Z_size_mediano",33.1882334217557,4.21361065518911,7.87643570743397,3.33066907387547e-15,"inefficiency"
"zgeo_prcp","Z_size_grande",99.7903991957266,14.5788465528209,6.8448761590414,7.65409957637075e-12,"inefficiency"
"zgeo_prcp","Z_diversif_mediano_std",26.5211914181344,3.65487744938647,7.25638322636138,3.97681887420731e-13,"inefficiency"
"zgeo_prcp","Z_diversif_grande_std",-15.6702041953992,1.6014639578099,-9.78492467406461,0,"inefficiency"
"zgeo_prcp","Z_prcp_total_z",-19.4639000134562,2.98615937928311,-6.51803790128876,7.12330194829747e-11,"inefficiency"
"zgeo_prcp","sigmaSq",189.142915289831,27.2072710152116,6.95192528438745,3.60333984872341e-12,"variance"
"zgeo_prcp","gamma",0.997132831116296,0.00045361546253734,2198.18968590431,0,"variance"
