"anio","ccdd","ccpp","ccdi","psu","id_prod","ua","te"
2024,21,5,1,11152,1,1,0.391720235376422
2024,21,5,1,11152,2,2,0.396939810368235
2024,21,5,1,11152,3,3,0.54421404234727
2024,21,5,1,11152,4,4,0.377476876490865
2024,21,5,1,11152,5,5,0.607387452275833
2024,21,5,1,11153,1,1,0.522064630864298
2024,21,5,1,11153,2,2,0.277171728074631
2024,21,5,1,11153,3,3,0.546830536165965
2024,21,5,1,11153,4,4,0.563459279282367
2024,21,5,1,11153,5,5,0.461482477749193
2024,21,5,1,11153,6,6,0.403805232908675
2024,21,5,1,11153,7,7,0.363701418647356
2024,21,5,1,11153,8,8,0.473588894187494
2024,21,5,1,11153,9,9,0.59465316392374
2024,21,5,1,11153,10,10,0.38300241419537
2024,21,5,1,11154,2,2,0.273350011728925
2024,21,5,1,11154,3,3,0.546556857787428
2024,21,5,1,11154,4,4,0.590282592902795
2024,21,5,1,11154,5,5,0.595257341315835
2024,21,5,1,11154,6,6,0.654876436625059
2024,21,5,1,11155,1,1,0.457060540340246
2024,21,5,1,11155,2,2,0.549390316153559
2024,21,5,1,11155,3,3,0.668299698223788
2024,21,5,1,11155,4,4,0.405603579312648
2024,21,5,1,11155,6,6,0.22879518709626
2024,21,5,1,11155,7,7,0.573864705763565
2024,21,5,1,11156,1,1,0.444735518541512
2024,21,5,1,11156,2,2,0.678632757461446
2024,21,5,1,11156,3,3,0.558627253975365
2024,21,5,1,11156,4,4,0.20887714840858
2024,21,5,1,11156,5,5,0.657081653079072
2024,21,5,1,11157,1,1,0.272611152146455
2024,21,5,1,11157,2,2,0.573635896903968
2024,21,5,1,11158,1,1,0.632753360357335
2024,21,5,1,11158,2,2,0.553049299972633
2024,21,5,1,11159,1,1,0.147170898259796
2024,21,5,1,11159,2,2,0.0430124006129009
2024,21,5,1,11160,1,1,0.155505288773803
2024,21,5,1,11160,2,2,0.120840631090047
2024,21,5,1,11160,3,3,0.373915458747438
2024,21,5,1,11160,4,4,0.191379801782988
2024,21,5,1,11160,5,5,0.265378116434516
2024,21,5,1,11160,6,6,0.0869444172464654
2024,21,5,1,11160,7,7,0.113588308909213
2024,21,5,1,11160,8,8,0.214606368324099
2024,21,5,1,11160,9,9,0.442007271839677
2024,21,5,1,11160,10,10,0.443990343260072
2024,21,5,1,11160,11,11,0.416721568902426
2024,21,5,1,11160,12,12,0.385126135324471
2024,21,5,1,11160,13,13,0.17945397724652
2024,21,5,1,11160,14,14,0.104469421730507
2024,21,5,1,11161,1,1,0.474155565627583
2024,21,5,1,11161,2,2,0.537100418105812
2024,21,5,1,11161,3,3,0.45371069664798
2024,21,5,1,11161,4,4,0.516498457308093
2024,21,5,1,11162,1,1,0.68781202593931
2024,21,5,1,11162,2,2,0.664048176660768
2024,21,5,1,11162,3,3,0.711800464652329
2024,21,5,1,11162,4,4,0.61745395106446
2024,21,5,1,11162,5,5,0.387106604998602
2024,21,5,1,11162,6,6,0.679204219939917
2024,21,5,1,11162,7,7,0.679486930396019
2024,21,5,1,11163,1,1,0.531530869043609
2024,21,5,1,11163,2,2,0.413006733865502
2024,21,5,1,11163,3,3,0.584790291851768
2024,21,5,1,11163,4,4,0.441521097827685
2024,21,5,1,11163,5,5,0.327833525913486
2024,21,5,1,11163,7,7,0.443412849310267
2024,21,5,1,11163,8,8,0.443623151973034
2024,21,5,1,11164,1,1,0.516917738636833
2024,21,5,1,11164,2,2,0.641813573735693
2024,21,5,1,11164,3,3,0.517551233807901
2024,21,5,1,11164,4,4,0.550617801432313
2024,21,5,1,11164,5,5,0.336959493290577
2024,21,5,1,11164,6,6,0.426982958355663
2024,21,5,1,11164,7,7,0.476584979433746
2024,21,5,1,11165,1,1,0.650469532132385
2024,21,5,1,11165,2,2,0.473515469005322
2024,21,5,1,11165,3,3,0.724445041998806
2024,21,5,1,11165,4,4,0.420011019232994
2024,21,5,1,11165,5,5,0.696678796542574
2024,21,5,1,11165,6,6,0.551972801958934
2024,21,5,1,11166,1,1,0.696191457960261
2024,21,5,1,11166,2,2,0.352169810434612
2024,21,5,1,11166,3,3,0.52186535898801
2024,21,5,1,11166,4,4,0.621426481360362
2024,21,5,1,11166,5,5,0.627360044457367
2024,21,5,1,11167,1,1,0.31917280685276
2024,21,5,1,11167,2,2,0.216806301369295
2024,21,5,1,11167,3,3,0.326166703034014
2024,21,5,1,11169,1,1,0.632453305778968
2024,21,5,1,11169,2,2,0.675560896050545
2024,21,5,1,11169,3,3,0.750126085968878
2024,21,5,1,11169,4,4,0.549732359734677
2024,21,5,1,11170,1,1,0.195947497073449
2024,21,5,1,11171,1,1,0.374179976482656
2024,21,5,1,11171,2,2,0.226572408869951
2024,21,5,1,11171,3,3,0.304143326742984
2024,21,5,1,11171,4,4,0.417908272169713
2024,21,5,1,11171,5,5,0.429201267309276
2024,21,5,1,11171,6,6,0.212295706565658
2024,21,5,1,11172,1,1,0.462540476206995
2024,21,5,1,11172,2,2,0.367674166576824
2024,21,5,1,11172,3,3,0.668005828095924
2024,21,5,1,11172,4,4,0.329331880615093
2024,21,5,1,11172,5,5,0.650561504426429
2024,21,5,1,11172,6,6,0.679662965518249
2024,21,5,1,11172,7,7,0.578308151586109
2024,21,5,1,11173,1,1,0.431640270802145
2024,21,5,1,11173,2,2,0.672187985119954
2024,21,5,1,11173,3,3,0.546151365387303
2024,21,5,1,11173,4,4,0.448350971964188
2024,21,5,1,11173,5,5,0.383702869792285
2024,21,5,1,11173,6,6,0.394702005464169
2024,21,5,1,11173,7,7,0.491052270664962
2024,21,5,1,11174,1,1,0.261736056895978
2024,21,5,1,11174,2,2,0.567403424860109
2024,21,5,1,11174,3,3,0.520843610509179
2024,21,5,1,11174,4,4,0.376119259037037
2024,21,5,1,11174,5,5,0.533634205390219
2024,21,5,1,11174,6,6,0.430783852807496
2024,21,5,1,11174,7,7,0.470698814037344
2024,21,5,1,11174,8,8,0.597421898163303
2024,21,5,1,11174,9,9,0.548005632226273
2024,21,5,1,11174,10,10,0.45139613346649
2024,21,5,1,11174,11,11,0.580173198707925
2024,21,5,1,11174,12,12,0.278506150975793
2024,21,5,1,11175,1,1,0.228167004527117
2024,21,5,1,11175,2,2,0.608095120969463
2024,21,5,1,11175,3,3,0.665739820103743
2024,21,5,1,11175,4,4,0.440556076004894
2024,21,5,1,11175,5,5,0.542602491487146
2024,21,5,1,11175,6,6,0.211328810299788
2024,21,5,1,11175,8,8,0.54300304344326
2024,21,5,1,11175,9,9,0.663066840626111
2024,21,5,1,11175,10,10,0.600242326963367
2024,21,5,1,11175,11,11,0.695873818757169
2024,21,5,1,11176,1,1,0.474973936701885
2024,21,5,1,11176,2,2,0.70450291284424
2024,21,5,1,11176,3,3,0.508743335793563
2024,21,5,1,11176,4,4,0.741683545749884
2024,21,5,1,11176,5,5,0.693972350059081
2024,21,5,1,11176,6,6,0.671284169738893
2024,21,4,7,11177,1,1,0.448603274884408
2024,21,4,7,11177,2,2,0.616829577212307
2024,21,4,7,11177,3,3,0.63466495583167
2024,21,4,7,11177,4,4,0.637485000436931
2024,21,4,7,11177,5,5,0.590651514334477
2024,21,4,7,11178,1,1,0.228900363387579
2024,21,4,7,11178,2,2,0.402681879322087
2024,21,4,7,11178,3,3,0.512673583976363
2024,21,4,7,11179,1,1,0.304075976567645
2024,21,4,7,11179,2,2,0.0389540560684802
2024,21,4,7,11179,3,3,0.184085308179734
2024,21,4,7,11179,4,4,0.438905908478556
2024,21,4,7,11179,5,5,0.631951546551092
2024,21,4,7,11179,6,6,0.240844465230853
2024,21,4,7,11180,1,1,0.237716034627641
2024,21,4,7,11180,2,2,0.328829266041372
2024,21,4,7,11180,3,3,0.0617110560837814
2024,21,4,7,11180,5,5,0.219371139515187
2024,21,4,7,11180,6,6,0.225576083219956
2024,21,4,7,11181,1,1,0.24480726918177
2024,21,4,7,11181,2,2,0.36542579165763
2024,21,4,7,11181,5,5,0.545311783408306
2024,21,4,7,11181,6,6,0.596015385947291
2024,21,4,7,11181,7,7,0.549244116898227
2024,21,4,7,11181,8,8,0.762690127991307
2024,21,4,7,11181,9,9,0.383256760059908
2024,21,4,7,11181,10,10,0.749802781256535
2024,21,4,7,11181,11,11,0.61460555798448
2024,21,4,7,11181,12,12,0.649371100827945
2024,21,4,7,11181,13,13,0.707758686944126
2024,21,4,7,11181,14,14,0.508402969067751
2024,21,4,7,11181,15,15,0.700482371613946
2024,21,4,7,11182,1,1,0.169356001683822
2024,21,4,7,11182,2,2,0.129865760675243
2024,21,4,7,11182,3,3,0.461949505487779
2024,21,4,7,11182,4,4,0.71784617289542
2024,21,4,7,11182,5,5,0.719448299970109
2024,21,4,7,11182,6,6,0.792493697508319
2024,21,4,7,11183,1,1,0.275664596134869
2024,21,4,7,11183,2,2,0.208164333827495
2024,21,4,7,11183,3,3,0.0800926885145251
2024,21,4,7,11183,4,4,0.224138105273821
2024,21,4,7,11183,5,5,0.211917819048294
2024,21,4,7,11183,6,6,0.457045227753549
2024,21,4,7,11183,7,7,0.204840515117947
2024,21,4,7,11183,8,8,0.126909038695173
2024,21,4,7,11183,9,9,0.426607213416925
2024,21,4,7,11183,10,10,0.352867476768099
2024,21,4,7,11183,11,11,0.185649037625633
2024,21,4,7,11184,1,1,0.026434731011315
2024,21,4,7,11184,2,2,0.0272417441648888
2024,21,4,7,11184,3,3,0.0369608043110809
2024,21,4,7,11184,4,4,0.0338305203881723
2024,21,4,7,11184,5,5,0.044492087200666
2024,21,4,7,11185,1,1,0.259324093328659
2024,21,4,7,11185,2,2,0.668338057958375
2024,21,4,7,11185,4,4,0.0987691275132031
2024,21,4,7,11185,5,5,0.735416738140725
2024,21,4,7,11186,1,1,0.235818545089612
2024,21,4,7,11186,3,3,0.0577914543394084
2024,21,4,7,11186,4,4,0.120970950862872
2024,21,4,7,11187,1,1,0.0665870399670964
2024,21,4,7,11187,2,2,0.0332903619263611
2024,21,4,7,11187,3,3,0.0242074309398432
2024,21,4,7,11187,4,4,0.0346152683426651
2024,21,4,7,11187,5,5,0.0392395002936566
2024,21,4,7,11188,2,2,0.0274231384237899
2024,21,4,7,11188,5,5,0.0235491404168878
2024,21,4,7,11188,6,6,0.0385654497880212
2024,21,4,7,11189,2,2,0.17068419017391
2024,21,4,7,11189,6,6,0.185440043832719
2024,21,4,7,11189,9,9,0.0149266499352614
2024,21,4,7,11190,1,1,0.229135884896975
2024,21,4,7,11190,2,2,0.470040983787297
2024,21,4,7,11190,3,3,0.486923235432631
2024,21,4,7,11190,4,4,0.174389571900905
2024,21,4,7,11190,5,5,0.358123560841732
2024,21,4,7,11191,1,1,0.463225812214231
2024,21,4,7,11191,2,2,0.378545771864302
2024,21,4,7,11191,3,3,0.300937163029899
2024,21,4,7,11191,4,4,0.355083975127539
2024,21,4,7,11191,5,5,0.267838606092651
2024,21,4,7,11191,6,6,0.26288508123823
2024,21,4,7,11191,7,7,0.300733123282166
2024,21,4,7,11191,8,8,0.498766706669682
2024,21,4,7,11192,2,2,0.0823900938121456
2024,21,4,7,11193,1,1,0.264719681141129
2024,21,4,7,11193,2,2,0.139795768485496
2024,21,4,7,11193,3,3,0.046418214508888
2024,21,4,7,11193,4,4,0.174168412193842
2024,21,4,7,11193,5,5,0.573806342202531
2024,21,4,6,11194,1,1,0.681340833618829
2024,21,4,6,11194,2,2,0.569844165202528
2024,21,4,6,11194,3,3,0.356187812162648
2024,21,4,6,11194,4,4,0.602467412187
2024,21,4,6,11194,5,5,0.42748525269742
2024,21,4,6,11194,6,6,0.707108926143923
2024,21,4,6,11195,2,2,0.645839426092307
2024,21,4,6,11195,3,3,0.461871023297512
2024,21,4,6,11195,4,4,0.293643984574574
2024,21,4,6,11195,5,5,0.520794944110174
2024,21,4,6,11195,6,6,0.275578843550926
2024,21,4,6,11195,7,7,0.479246957053736
2024,21,4,6,11195,8,8,0.144075353324882
2024,21,4,6,11195,9,9,0.107374735995948
2024,21,4,6,11196,1,1,0.508547855714721
2024,21,4,6,11196,2,2,0.341328835013863
2024,21,4,6,11196,3,3,0.418471150837525
2024,21,4,6,11196,4,4,0.502632871516569
2024,21,4,6,11197,2,2,0.629264244380522
2024,21,4,6,11197,3,3,0.144705208579484
2024,21,4,6,11197,4,4,0.372056434564324
2024,21,4,6,11197,5,5,0.141480909161502
2024,21,4,6,11197,6,6,0.314822254262894
2024,21,4,6,11197,7,7,0.317798786836465
2024,21,4,6,11197,8,8,0.35211916893485
2024,21,4,6,11197,9,9,0.4707317206401
2024,21,4,6,11197,10,10,0.484877220324826
2024,21,4,6,11197,11,11,0.391831634398546
2024,21,4,6,11198,1,1,0.277938942132971
2024,21,4,6,11198,2,2,0.440419386207831
2024,21,4,6,11198,3,3,0.194435397510814
2024,21,4,6,11198,4,4,0.376863266455002
2024,21,4,6,11198,5,5,0.41330538881551
2024,21,4,6,11198,6,6,0.320038442470338
2024,21,4,6,11198,7,7,0.466936640404201
2024,21,4,6,11198,8,8,0.408253290482027
2024,21,4,6,11199,1,1,0.163979258441905
2024,21,4,6,11199,2,2,0.0691052569383874
2024,21,4,6,11200,1,1,0.190868843857609
2024,21,4,6,11200,2,2,0.75757109343299
2024,21,4,6,11200,3,3,0.553959229279206
2024,21,4,6,11200,4,4,0.558802929575747
2024,21,4,6,11200,5,5,0.423314891166656
2024,21,4,6,11200,6,6,0.470803668337217
2024,21,4,6,11201,1,1,0.556110834490366
2024,21,4,6,11201,2,2,0.563069553417724
2024,21,4,6,11202,1,1,0.623704782045122
2024,21,4,6,11202,2,2,0.401843385158305
2024,21,4,6,11202,3,3,0.431254426949075
2024,21,4,6,11202,4,4,0.503960809780332
2024,21,4,6,11203,1,1,0.597271474667389
2024,21,4,6,11203,3,3,0.515725673639734
2024,21,4,6,11203,4,4,0.36194898687991
2024,21,4,6,11203,5,5,0.518186859310308
2024,21,4,6,11203,6,6,0.549510602194179
2024,21,4,6,11203,7,7,0.526105021209949
2024,21,4,6,11204,1,1,0.56647168116663
2024,21,4,6,11204,2,2,0.505503616026828
2024,21,4,6,11204,3,3,0.516245434611156
2024,21,4,6,11204,4,4,0.058717756668292
2024,21,4,6,11204,5,5,0.222409825622229
2024,21,4,6,11204,6,6,0.235739440037831
2024,21,4,6,11205,1,1,0.557591005932617
2024,21,4,6,11205,2,2,0.676233085750063
2024,21,4,6,11205,3,3,0.499280379871556
2024,21,4,6,11205,4,4,0.483140543321342
2024,21,4,6,11205,5,5,0.397343212454614
2024,21,4,6,11206,1,1,0.486467143591422
2024,21,4,6,11206,2,2,0.672209896842368
2024,21,4,6,11206,3,3,0.436105069286923
2024,21,4,6,11206,4,4,0.177969979989615
2024,21,4,6,11206,5,5,0.651503411378452
2024,21,4,6,11206,6,6,0.578348111054487
2024,21,4,6,11207,1,1,0.194345886754452
2024,21,4,6,11207,2,2,0.0602294364336921
2024,21,4,6,11207,3,3,0.384896707532539
2024,21,4,6,11207,4,4,0.361195388012978
2024,21,4,6,11207,5,5,0.189471042759235
2024,21,4,5,11208,1,1,0.342003113834703
2024,21,4,5,11209,1,1,0.00710948266965791
2024,21,4,5,11209,2,2,0.0916112365338433
2024,21,4,5,11209,3,3,0.184333371330835
2024,21,4,5,11209,5,5,0.170326774770944
2024,21,4,5,11209,6,6,0.0519872823752404
2024,21,4,5,11209,7,7,0.103599193021293
2024,21,4,5,11209,8,8,0.224825786424509
2024,21,4,5,11209,9,9,0.400693583437095
2024,21,4,5,11210,2,2,0.678056416343949
2024,21,4,5,11211,3,3,0.7625725362744
2024,21,4,4,11212,1,1,0.343240357686224
2024,21,4,4,11212,2,2,0.49245970411968
2024,21,4,4,11212,3,3,0.190851678184815
2024,21,4,4,11212,4,4,0.63853353539615
2024,21,4,4,11212,5,5,0.544392156612153
2024,21,4,4,11213,1,1,0.616623033289129
2024,21,4,4,11214,1,1,0.272467840129915
2024,21,4,4,11214,2,2,0.165907496215019
2024,21,4,4,11214,3,3,0.18782922882939
2024,21,4,4,11214,4,4,0.205985728577291
2024,21,4,4,11214,5,5,0.25370410820589
2024,21,4,4,11214,6,6,0.334552392770721
2024,21,4,4,11214,7,7,0.69190513588395
2024,21,4,4,11214,8,8,0.55457919058384
2024,21,4,4,11216,2,2,0.635703720422197
2024,21,4,4,11216,3,3,0.236091958735734
2024,21,4,4,11217,1,1,0.629032245938819
2024,21,4,4,11218,1,1,0.141269832148614
2024,21,4,4,11218,2,2,0.699370930970352
2024,21,4,4,11219,1,1,0.0892190471929497
2024,21,4,4,11220,2,2,0.205049756101429
2024,21,4,4,11220,3,3,0.41635090319436
2024,21,4,4,11220,4,4,0.438732601232367
2024,21,4,4,11221,2,2,0.10768893212497
2024,21,4,4,11222,1,1,0.343207536696647
2024,21,4,4,11222,2,2,0.261954489270793
2024,21,4,4,11222,3,3,0.175093473624787
2024,21,4,4,11222,4,4,0.209462427046939
2024,21,4,4,11223,1,1,0.064441583651315
2024,21,4,4,11223,2,2,0.0650485107911741
2024,21,4,4,11223,4,4,0.314044647105078
2024,21,4,4,11223,5,5,0.154780468332375
2024,21,4,4,11223,6,6,0.324075245905343
2024,21,4,4,11223,7,7,0.614509399506072
2024,21,4,4,11224,1,1,0.174511878422722
2024,21,4,4,11224,2,2,0.0777719093949996
2024,21,4,4,11224,3,3,0.424568378838519
2024,21,4,4,11224,4,4,0.0518146339489296
2024,21,4,4,11224,5,5,0.44326628956073
2024,21,4,4,11224,6,6,0.247550061200657
2024,21,4,4,11225,1,1,0.180252487356555
2024,21,4,4,11225,2,2,0.587409975194088
2024,21,4,4,11225,3,3,0.187461705924327
2024,21,4,4,11225,4,4,0.532364937862536
2024,21,4,4,11225,5,5,0.562298924678223
2024,21,4,4,11225,6,6,0.43324170264512
2024,21,4,4,11225,7,7,0.624989868210718
2024,21,4,4,11225,8,8,0.525306549483399
2024,21,4,4,11225,11,11,0.109240910527628
2024,21,4,4,11225,13,13,0.32043624688435
2024,21,4,4,11225,14,14,0.554090149619264
2024,21,4,3,11226,1,1,0.321854836029674
2024,21,4,3,11226,2,2,0.161997712082232
2024,21,4,3,11227,2,2,0.624284329127981
2024,21,4,3,11228,1,1,0.34374110897875
2024,21,4,3,11228,2,2,0.240188979035913
2024,21,4,3,11228,3,3,0.330261950074929
2024,21,4,3,11228,4,4,0.415020054680839
2024,21,4,3,11228,5,5,0.472782261076002
2024,21,4,3,11229,1,1,0.0319835109739917
2024,21,4,3,11229,4,4,0.0166244448148426
2024,21,4,3,11229,5,5,0.179157421461806
2024,21,4,3,11230,1,1,0.701653152978609
2024,21,4,3,11230,2,2,0.574861789461544
2024,21,4,3,11230,3,3,0.552313541368662
2024,21,4,3,11230,4,4,0.451081123184292
2024,21,4,3,11230,5,5,0.789780999891417
2024,21,4,3,11231,1,1,0.342728717880497
2024,21,4,3,11231,2,2,0.103279302825243
2024,21,4,3,11233,1,1,0.3342148365832
2024,21,4,3,11233,2,2,0.250055620105325
2024,21,4,3,11233,3,3,0.466018037436619
2024,21,4,3,11233,4,4,0.539554401775943
2024,21,4,3,11233,5,5,0.273558776642591
2024,21,4,3,11233,6,6,0.107823229221597
2024,21,4,3,11234,1,1,0.097154856935444
2024,21,4,3,11234,2,2,0.232986835289246
2024,21,4,3,11234,4,4,0.49695278384413
2024,21,4,3,11234,6,6,0.712739872039207
2024,21,4,3,11236,1,1,0.560639598800379
2024,21,4,3,11236,2,2,0.282886486868695
2024,21,4,3,11236,3,3,0.470579714275197
2024,21,4,3,11236,4,4,0.085164221817898
2024,21,4,2,11237,1,1,0.188068710077543
2024,21,4,2,11237,2,2,0.448879634108669
2024,21,4,2,11237,4,4,0.239377559496984
2024,21,4,2,11238,2,2,0.0967970328257896
2024,21,4,2,11239,4,4,0.0170509800003721
2024,21,4,2,11239,6,6,0.170639709658612
2024,21,4,2,11239,9,9,0.06903884069984
2024,21,4,2,11240,1,1,0.156524405496411
2024,21,4,2,11240,2,2,0.0727677122949195
2024,21,4,2,11240,3,3,0.189352960981303
2024,21,4,2,11240,4,4,0.164572707862987
2024,21,4,2,11240,5,5,0.682886152308202
2024,21,4,2,11242,1,1,0.00616150537555374
2024,21,4,1,11243,1,1,0.378766240252289
2024,21,4,1,11243,3,3,0.512472687910966
2024,21,4,1,11243,4,4,0.395952216713314
2024,21,4,1,11244,1,1,0.698786704236039
2024,21,4,1,11244,3,3,0.743018475458836
2024,21,4,1,11244,4,4,0.731950084294235
2024,21,4,1,11244,6,6,0.538967612304383
2024,21,4,1,11245,1,1,0.588737162780123
2024,21,4,1,11245,2,2,0.457701458909707
2024,21,4,1,11245,3,3,0.441704554891918
2024,21,4,1,11245,4,4,0.46915485544244
2024,21,4,1,11246,1,1,0.65938135766567
2024,21,4,1,11246,2,2,0.701282755298371
2024,21,4,1,11246,3,3,0.466978095089079
2024,21,4,1,11246,5,5,0.635445138482324
2024,21,4,1,11247,1,1,0.130568829461467
2024,21,4,1,11247,2,2,0.120480484833771
2024,21,4,1,11247,4,4,0.62287177415273
2024,21,4,1,11248,1,1,0.12699349907377
2024,21,4,1,11249,1,1,0.275512994076374
2024,21,4,1,11249,4,4,0.444943673239161
2024,21,4,1,11250,1,1,0.386539324383911
2024,21,4,1,11250,2,2,0.2921367079587
2024,21,4,1,11250,3,3,0.322005465111453
2024,21,4,1,11250,4,4,0.465291309498506
2024,21,3,10,11251,2,2,0.579156170578263
2024,21,3,10,11251,4,4,0.337372678953717
2024,21,3,10,11251,5,5,0.555623237506736
2024,21,3,9,11252,1,1,0.739493355355281
2024,21,3,9,11253,1,1,0.638483626705448
2024,21,3,9,11253,2,2,0.659246884815018
2024,21,3,9,11253,3,3,0.681347678480962
2024,21,3,8,11254,1,1,0.686624868246242
2024,21,3,8,11255,1,1,0.519162197591215
2024,21,3,8,11255,2,2,0.607224743924988
2024,21,3,8,11256,1,1,0.669016740533273
2024,21,3,8,11256,2,2,0.847495700893436
2024,21,3,8,11256,3,3,0.800007107014178
2024,21,3,8,11256,4,4,0.747304231495921
2024,21,3,8,11256,5,5,0.752372941949827
2024,21,3,8,11256,6,6,0.846411465396314
2024,21,3,8,11256,7,7,0.834119861198393
2024,21,3,8,11256,8,8,0.824281936900805
2024,21,3,7,11257,1,1,0.772179437525276
2024,21,3,7,11257,2,2,0.723959311416182
2024,21,3,7,11257,3,3,0.644606362756254
2024,21,3,7,11257,4,4,0.515774028012814
2024,21,3,7,11257,5,5,0.718344448034444
2024,21,3,7,11258,1,1,0.734283942903758
2024,21,3,7,11259,1,1,0.619224148789901
2024,21,3,7,11259,2,2,0.739584812599395
2024,21,3,7,11259,3,3,0.568806703195138
2024,21,3,7,11260,1,1,0.730973652497812
2024,21,3,6,11261,1,1,0.321419586657127
2024,21,3,6,11261,2,2,0.272487174513892
2024,21,3,4,11262,1,1,0.622231802108008
2024,21,3,4,11262,2,2,0.638117944368111
2024,21,3,4,11262,3,3,0.632340470177237
2024,21,3,4,11262,4,4,0.57419553320554
2024,21,3,4,11262,5,5,0.682679843117263
2024,21,3,4,11263,1,1,0.525245363134467
2024,21,3,4,11263,2,2,0.515127443897373
2024,21,3,4,11263,3,3,0.537340704281199
2024,21,3,4,11264,1,1,0.572198771233076
2024,21,3,3,11265,1,1,0.749261726373195
2024,21,3,3,11265,2,2,0.743633120191257
2024,21,3,3,11265,3,3,0.799333971432132
2024,21,3,3,11265,4,4,0.791492756017012
2024,21,3,3,11265,5,5,0.641825205126581
2024,21,3,3,11266,1,1,0.545885879948141
2024,21,3,3,11266,2,2,0.607325877660414
2024,21,3,3,11267,1,1,0.710296666399359
2024,21,3,3,11267,2,2,0.723679145972116
2024,21,3,3,11267,3,3,0.757267701484593
2024,21,3,3,11267,4,4,0.688840823566028
2024,21,3,3,11267,5,5,0.7613964500797
2024,21,3,3,11267,6,6,0.746648095255587
2024,21,3,3,11267,7,7,0.714148539951669
2024,21,3,3,11268,1,1,0.666356115574508
2024,21,3,3,11269,1,1,0.703888041020525
2024,21,3,3,11270,1,1,0.56496933966177
2024,21,3,3,11271,1,1,0.764198856104533
2024,21,3,3,11272,1,1,0.635065976464828
2024,21,3,3,11272,2,2,0.648060310526529
2024,21,3,3,11273,1,1,0.558181389663472
2024,21,3,3,11273,2,2,0.709892861304691
2024,21,3,3,11274,1,1,0.700569468559553
2024,21,3,3,11275,1,1,0.51187937095078
2024,21,3,3,11276,1,1,0.562611429231326
2024,21,2,15,11277,1,1,0.35451558586958
2024,21,2,15,11277,2,2,0.129728513086502
2024,21,2,15,11279,2,2,0.127041925112261
2024,21,2,15,11280,1,1,0.116772560107585
2024,21,2,15,11280,3,3,0.00293285464187745
2024,21,2,15,11280,6,6,0.00306312750124072
2024,21,2,15,11281,1,1,0.066944955633811
2024,21,2,15,11281,2,2,0.045451545147322
2024,21,2,15,11282,1,1,0.238965153836257
2024,21,2,15,11282,2,2,0.0202845805841776
2024,21,2,15,11282,4,4,0.156220870130114
2024,21,2,15,11282,5,5,0.00812835141605631
2024,21,2,15,11282,6,6,0.0513493748802179
2024,21,2,14,11284,1,1,0.220149049934969
2024,21,2,14,11284,2,2,0.198664279692603
2024,21,2,14,11284,3,3,0.0911936504199972
2024,21,2,14,11285,1,1,0.0217320029122896
2024,21,2,14,11285,2,2,0.16282752202748
2024,21,2,14,11285,3,3,0.672988635275042
2024,21,2,14,11285,4,4,0.439928786141052
2024,21,2,14,11285,5,5,0.346437942358765
2024,21,2,14,11286,2,2,0.429416547087101
2024,21,2,14,11286,3,3,0.0510066339993204
2024,21,2,14,11287,1,1,0.644948946374704
2024,21,2,14,11287,2,2,0.0590019696310244
2024,21,2,14,11287,3,3,0.0749687990528357
2024,21,2,14,11287,4,4,0.15508132533455
2024,21,2,14,11287,5,5,0.105627844021714
2024,21,2,14,11287,6,6,0.0300456697706273
2024,21,2,14,11288,1,1,0.244991648878173
2024,21,2,14,11288,2,2,0.0270721879497934
2024,21,2,14,11288,3,3,0.323933620853956
2024,21,2,14,11289,1,1,0.0808426390090085
2024,21,2,14,11289,2,2,0.244660071197856
2024,21,2,14,11289,3,3,0.213481908405121
2024,21,2,14,11289,4,4,0.51364622591463
2024,21,2,14,11289,5,5,0.611722196499315
2024,21,2,14,11289,6,6,0.361962170222523
2024,21,2,14,11290,1,1,0.223001834570411
2024,21,2,14,11291,5,5,0.0216881448926493
2024,21,2,14,11291,6,6,0.0850552896969173
2024,21,2,14,11291,7,7,0.0766377275785631
2024,21,2,14,11292,2,2,0.306919175995374
2024,21,2,14,11292,3,3,0.423607748917683
2024,21,2,14,11292,4,4,0.0452935651280724
2024,21,2,14,11293,1,1,0.421606718974518
2024,21,2,14,11293,2,2,0.301320521556178
2024,21,2,14,11293,3,3,0.5204996600402
2024,21,2,14,11293,4,4,0.205092523743613
2024,21,2,14,11293,6,6,0.609179409237527
2024,21,2,14,11294,1,1,0.544681873596496
2024,21,2,14,11294,2,2,0.419059854249243
2024,21,2,14,11294,3,3,0.473125351175838
2024,21,2,14,11294,4,4,0.420281041936371
2024,21,2,14,11294,5,5,0.393831849504803
2024,21,2,14,11294,6,6,0.552132418399254
2024,21,2,14,11294,7,7,0.499248494808865
2024,21,2,14,11294,8,8,0.404094753634068
2024,21,2,14,11295,1,1,0.108736133000672
2024,21,2,14,11295,2,2,0.0644223434795163
2024,21,2,14,11295,4,4,0.38651162434976
2024,21,2,14,11296,1,1,0.270411572275169
2024,21,2,14,11297,1,1,0.267250781684801
2024,21,2,14,11297,2,2,0.695094892477178
2024,21,2,14,11297,3,3,0.0829493250601572
2024,21,2,14,11298,1,1,0.419379785096146
2024,21,2,14,11298,2,2,0.15469640553097
2024,21,2,14,11298,3,3,0.0614071901430662
2024,21,2,13,11299,1,1,0.532309664472449
2024,21,2,13,11299,2,2,0.336123515878071
2024,21,2,13,11299,3,3,0.353568339863765
