anio,ccdd,ccpp,ccdi,psu,id_prod,ua,region_natural,estrato,weight,departamento,provincia,distrito,latitud,longitud,hhi_area,diversificacion_area,shannon_area,num_crops_area,area_total_ha,hhi_valor,diversificacion_valor,shannon_valor,num_crops_valor,valor_total,jornaleros_perm_h,jornaleros_perm_m,jornaleros_event_h,jornaleros_event_m,gasto_agricola_total,costo_total_agropecuario,gasto_abono,gasto_fertilizantes,gasto_plaguicidas,practice_any,num_practices,labor_total,input_costs,size_cat
2024,15.0,6.0,7.0,12785,4,4,1,150621003.0,53.19775,LIMA,HUARAL,LAMPIAN,-11.2562602088,-76.8207292682,0.17720107079119565,0.8227989292088044,1.8206942399392658,2.0,6.5600000000000005,0.21106908325573856,0.7889309167442614,1.7247648712642782,2.0,38717.0,,,80.0,,11490.0,11490.0,0.0,13300.0,13950.0,1.0,8.0,80.0,27250.0,grande_>5ha
2024,15.0,6.0,7.0,12785,5,5,1,150621003.0,40.29338,LIMA,HUARAL,LAMPIAN,-11.2562602088,-76.8207292682,0.20186746788499899,0.798132532115001,1.7451871524916154,3.0,1.831,0.21712247960455736,0.7828775203954427,1.7008267907138594,3.0,10940.0,1.0,,13.0,,33600.0,33600.0,4500.0,3720.0,4100.0,1.0,5.0,14.0,12320.0,pequeno_<2ha
2024,15.0,6.0,6.0,12787,1,1,2,150632003.0,9.291263,LIMA,HUARAL,IHUARI,-11.090979513,-76.9423359321,0.1928291518400072,0.8071708481599928,1.7589738606803391,3.0,7.45,1.0,0.0,-0.0,1.0,12000.0,,,2.0,,1836.0,20876.0,900.0,0.0,0.0,1.0,5.0,2.0,900.0,grande_>5ha
2024,15.0,6.0,6.0,12787,2,2,2,150632003.0,1.517706,LIMA,HUARAL,IHUARI,-11.090979513,-76.9423359321,0.5555555555555556,0.4444444444444444,0.6365141682948128,2.0,1.5,1.0,0.0,-0.0,1.0,2700.0,,,2.0,,636.0,6396.0,160.0,0.0,0.0,1.0,5.0,2.0,160.0,pequeno_<2ha
2024,15.0,6.0,6.0,12787,3,3,2,150632003.0,2.828688,LIMA,HUARAL,IHUARI,-11.090979513,-76.9423359321,1.0,0.0,-0.0,1.0,1.0,1.0,0.0,-0.0,1.0,595.0,,,3.0,,1476.0,1476.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,pequeno_<2ha
2024,15.0,6.0,6.0,12787,4,4,2,150632003.0,107.7054,LIMA,HUARAL,IHUARI,-11.090979513,-76.9423359321,0.46457544618712804,0.5354245538128719,1.0299606977536273,4.0,4.3,0.3371227309920708,0.6628772690079292,1.1742281418013465,4.0,47764.0,,,5.0,,5606.0,5606.0,1000.0,2100.0,2600.0,1.0,6.0,5.0,5700.0,mediano_2_5ha
2024,15.0,6.0,6.0,12787,5,5,2,150632003.0,11.22559,LIMA,HUARAL,IHUARI,-11.090979513,-76.9423359321,1.0,0.0,-0.0,1.0,2.0,,,,,,,,1.0,,756.0,13456.0,2400.0,0.0,0.0,1.0,4.0,1.0,2400.0,pequeno_<2ha
2024,15.0,6.0,6.0,12788,1,1,2,150631002.0,22.20555,LIMA,HUARAL,IHUARI,-11.2001929193,-76.8968268959,0.42148760330578505,0.578512396694215,0.9347698978582794,2.0,1.1,0.44479723905008206,0.5552027609499179,0.8861592556982354,2.0,23280.0,,,1.0,4.0,4680.0,4680.0,600.0,3910.0,2212.0,1.0,10.0,5.0,6722.0,pequeno_<2ha
2024,15.0,6.0,6.0,12788,2,2,2,150631002.0,51.1043,LIMA,HUARAL,IHUARI,-11.2001929193,-76.8968268959,0.3766937669376693,0.6233062330623307,1.1647052853988682,4.0,1.23,0.4404175681798724,0.5595824318201277,0.9474710674104438,3.0,10618.0,,,1.0,,3400.0,9830.0,612.0,1095.0,1265.0,1.0,10.0,1.0,2972.0,pequeno_<2ha
2024,15.0,6.0,6.0,12788,3,3,2,150631002.0,0.8091151,LIMA,HUARAL,IHUARI,-11.2001929193,-76.8968268959,0.21351897119778937,0.7864810288022106,1.5713092107952584,5.0,0.97,0.5796907943016224,0.4203092056983776,0.8393315933052274,4.0,11720.0,,,1.0,,2120.0,9810.0,354.0,960.0,895.0,1.0,11.0,1.0,2209.0,pequeno_<2ha
2024,15.0,6.0,6.0,12788,4,4,2,150631002.0,0.2105918,LIMA,HUARAL,IHUARI,-11.2001929193,-76.8968268959,0.321121018137479,0.6788789818625209,1.2474502135680194,3.0,0.648,0.3919996427721037,0.6080003572278962,1.0129219797221396,2.0,4863.0,,,1.0,,1870.0,8040.0,312.0,960.0,840.0,1.0,10.0,1.0,2112.0,pequeno_<2ha
2024,15.0,6.0,6.0,12788,5,5,2,150631002.0,26.51144,LIMA,HUARAL,IHUARI,-11.2001929193,-76.8968268959,0.45956089322574595,0.540439106774254,0.9157696519465307,2.0,0.73,0.5083915615582096,0.49160843844179036,0.8497030270553922,2.0,13175.0,,,1.0,5.0,5190.0,5190.0,312.0,2160.0,1715.0,1.0,9.0,6.0,4187.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,1,1,1,150621004.0,1.194578,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.3349308034622719,0.6650691965377281,1.0961739623043982,3.0,0.5720000000000001,0.4871794871794871,0.5128205128205129,0.7824243761368401,3.0,21450.0,,,2.0,,2063.0,3063.0,635.0,1250.0,500.0,1.0,7.0,2.0,2385.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,2,2,1,150621004.0,23.16187,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.349463526286577,0.6505364737134229,1.0748995165129906,3.0,1.157,0.3593624834847019,0.6406375165152981,1.0566126801419158,3.0,16110.0,,,2.0,,3330.0,4210.0,10000.0,2750.0,1800.0,1.0,9.0,2.0,14550.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,3,3,1,150621004.0,1.606735,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.34736455159960333,0.6526354484003967,1.0774381426128672,2.0,2.3890000000000002,0.34172652337637177,0.6582734766236282,1.0854845549479513,2.0,43796.0,,,77.0,2.0,8183.0,8618.0,2250.0,3240.0,3850.0,1.0,7.0,79.0,9340.0,mediano_2_5ha
2024,15.0,6.0,6.0,12789,4,4,1,150621004.0,1.222378,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.5247726693294806,0.47522733067051937,0.9057268388885455,2.0,1.435,0.5689521083437604,0.4310478916562396,0.8331450866601701,2.0,45650.0,,,26.0,32.0,6903.0,7248.0,630.0,2220.0,4000.0,1.0,5.0,58.0,6850.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,5,5,1,150621004.0,2.06269,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.39754260800634156,0.6024573919936584,1.0085951505794988,3.0,0.522,0.4132201569090157,0.5867798430909843,0.9868418082850587,3.0,10110.0,,,26.0,1.0,2353.0,2738.0,660.0,1200.0,1588.0,1.0,7.0,27.0,3448.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,6,6,1,150621004.0,21.00903,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,1.0,0.0,-0.0,1.0,0.82,1.0,0.0,-0.0,1.0,16298.0,,,3.0,3.0,2483.0,2483.0,375.0,1200.0,1500.0,1.0,5.0,6.0,3075.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,7,7,1,150621004.0,14.44466,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.21007818152115576,0.7899218184788442,1.6494982459216834,5.0,1.035,0.2537677795967039,0.7462322204032961,1.5242157230548374,5.0,17622.0,,,11.0,2.0,3843.0,3843.0,950.0,1598.0,2205.0,1.0,5.0,13.0,4753.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,8,8,1,150621004.0,24.63872,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.38679865095703203,0.613201349042968,1.0230390667353293,3.0,2.686,0.49484796831087813,0.5051520316891218,0.874283175403042,3.0,30508.0,,,19.0,14.0,5643.0,6148.0,625.0,3400.0,4150.0,1.0,9.0,33.0,8175.0,mediano_2_5ha
2024,15.0,6.0,6.0,12789,9,9,1,150621004.0,8.660001,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.5291319857312723,0.4708680142687277,0.6637254974722313,2.0,0.8700000000000001,0.5387395047295143,0.46126049527048574,0.6538912462876596,2.0,17460.0,,,20.0,12.0,4293.0,4863.0,825.0,1700.0,1750.0,1.0,6.0,32.0,4275.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,10,10,1,150621004.0,17.34476,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.8781440000000001,0.12185599999999985,0.28219609521992833,3.0,1.0,0.8673743684407578,0.13262563155924223,0.3020300462785602,3.0,16288.0,,,3.0,2.0,2203.0,2203.0,265.0,1040.0,2383.0,1.0,5.0,5.0,3688.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,11,11,1,150621004.0,30.16298,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.5001091994467227,0.4998908005532773,0.6930379771380355,2.0,2.0300000000000002,0.500796250652959,0.49920374934704104,0.6923507184338813,2.0,44329.0,,,12.0,6.0,6013.0,6213.0,2700.0,2500.0,6300.0,1.0,9.0,18.0,11500.0,mediano_2_5ha
2024,15.0,6.0,6.0,12789,12,12,1,150621004.0,12.6227,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.29732819446465186,0.7026718055353481,1.3025158246833335,2.0,2.281,1.0,0.0,-0.0,1.0,21778.0,,,9.0,1.0,2508.0,8508.0,1050.0,2700.0,4300.0,1.0,9.0,10.0,8050.0,mediano_2_5ha
2024,15.0,6.0,6.0,12789,13,13,1,150621004.0,13.20025,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.7930288970647862,0.2069711029352138,0.4499427327689899,3.0,1.127,0.9442434215585661,0.05575657844143389,0.15697723274753872,3.0,23342.0,,,12.0,2.0,3718.0,3718.0,1200.0,1200.0,2755.0,1.0,9.0,14.0,5155.0,pequeno_<2ha
2024,15.0,6.0,6.0,12789,14,14,1,150621004.0,2.400114,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,1.0,0.0,-0.0,1.0,2.982,1.0,0.0,-0.0,1.0,85700.0,,,26.0,1.0,2363.0,2953.0,1050.0,1600.0,3500.0,1.0,5.0,27.0,6150.0,mediano_2_5ha
2024,15.0,6.0,6.0,12789,15,15,1,150621004.0,6.464908,LIMA,HUARAL,IHUARI,-11.1470850889,-77.0681060525,0.6800000000000002,0.31999999999999984,0.5004024235381879,2.0,1.0,0.8362,0.16379999999999995,0.30253782309749805,2.0,30000.0,,,12.0,,6788.0,6788.0,1725.0,1560.0,3125.0,1.0,6.0,12.0,6410.0,pequeno_<2ha
2024,15.0,6.0,6.0,12790,1,1,2,150633003.0,13.29781,LIMA,HUARAL,IHUARI,-11.1379333288,-76.9499693237,0.53875236294896,0.46124763705104,0.8981779817071831,3.0,17.25,0.2174437905537951,0.7825562094462049,1.5631930127849034,2.0,35250.0,,,2.0,,900.0,16160.0,3400.0,1500.0,1600.0,1.0,6.0,2.0,6500.0,grande_>5ha
2024,15.0,6.0,6.0,12791,1,1,1,150622002.0,148.7711,LIMA,HUARAL,IHUARI,-11.2542021314,-76.9319763578,0.33333333333333337,0.6666666666666666,1.0986122886681096,3.0,0.24,0.37679313415116744,0.6232068658488326,1.0352860804583712,3.0,4256.0,,,1.0,,1840.0,1840.0,96.0,600.0,460.0,1.0,10.0,1.0,1156.0,pequeno_<2ha
2024,15.0,6.0,6.0,12791,2,2,1,150622002.0,184.8417,LIMA,HUARAL,IHUARI,-11.2542021314,-76.9319763578,0.25649672683991276,0.7435032731600872,1.3733692421176082,2.0,0.71,0.30170026186800936,0.6982997381319906,1.2914400931910186,2.0,11012.0,,,1.0,,2370.0,2370.0,480.0,1720.0,1615.0,1.0,9.0,1.0,3815.0,pequeno_<2ha
2024,15.0,6.0,6.0,12791,3,3,1,150622002.0,54.78497,LIMA,HUARAL,IHUARI,-11.2542021314,-76.9319763578,0.6832699579304904,0.3167300420695096,0.4966187476848446,2.0,0.811,0.7489192561905436,0.25108074380945644,0.4178417456492229,2.0,17322.0,,,1.0,4.0,4170.0,4170.0,600.0,1805.0,2275.0,1.0,9.0,5.0,4680.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,1,1,1,150621003.0,46.2226,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.35287438114127395,0.647125618858726,1.0706023988966185,2.0,1.5419999999999998,0.3340512065660205,0.6659487934339795,1.0975299402791885,2.0,76675.0,,,20.0,3.0,8260.0,8260.0,6500.0,5100.0,2700.0,1.0,7.0,23.0,14300.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,2,2,1,150621003.0,14.84426,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.23189677795597025,0.7681032220440298,1.588565421950756,9.0,3.61,0.38655220862555806,0.6134477913744419,1.226359238589116,9.0,105100.0,,,43.0,12.0,12180.0,12180.0,3000.0,5475.0,5030.0,1.0,6.0,55.0,13505.0,mediano_2_5ha
2024,15.0,6.0,6.0,12793,3,3,1,150621003.0,21.18472,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.3338623289029955,0.6661376710970045,1.0978259396547534,2.0,1.42,0.335180055401662,0.664819944598338,1.0958871542125537,2.0,76000.0,,,14.0,3.0,5780.0,6240.0,2300.0,4400.0,2650.0,1.0,6.0,17.0,9350.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,4,4,1,150621003.0,30.36622,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.25308641975308643,0.7469135802469136,1.3801087571572688,1.0,1.8,0.28090329301009226,0.7190967069899077,1.316898057556418,1.0,31900.0,,,10.0,6.0,6100.0,6100.0,1600.0,1600.0,1500.0,1.0,6.0,16.0,4700.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,5,5,1,150621003.0,20.26742,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.25464876033057854,0.7453512396694215,1.3769678093448567,1.0,1.76,0.33806127493014015,0.6619387250698598,1.192123367740808,1.0,41650.0,,,10.0,6.0,3280.0,3280.0,0.0,1660.0,2000.0,1.0,4.0,16.0,3660.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,6,6,1,150621003.0,0.2182844,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.5,0.5,0.6931471805599453,1.0,0.88,0.5215379138483446,0.4784620861516554,0.6714519120090439,1.0,10600.0,,,8.0,10.0,3600.0,3600.0,0.0,1200.0,900.0,1.0,3.0,18.0,2100.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,7,7,1,150621003.0,0.9539456,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.34124105479854916,0.6587589452014508,1.087117569963973,2.0,1.01,0.3630771022142871,0.6369228977857129,1.0540824068774237,2.0,11350.0,,,6.0,10.0,4760.0,5060.0,0.0,2730.0,2700.0,1.0,5.0,16.0,5430.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,8,8,1,150621003.0,29.29935,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,1.0,0.0,-0.0,1.0,0.57,1.0,0.0,-0.0,1.0,16200.0,,,8.0,6.0,1910.0,1910.0,0.0,1300.0,1000.0,1.0,4.0,14.0,2300.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,9,9,1,150621003.0,35.98749,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.5,0.5,0.6931471805599453,1.0,1.16,0.5048720735323915,0.4951279264676085,0.6882671636590441,1.0,23300.0,,,3.0,5.0,7070.0,7070.0,0.0,2300.0,2600.0,1.0,4.0,8.0,4900.0,pequeno_<2ha
2024,15.0,6.0,6.0,12793,10,10,1,150621003.0,11.28627,LIMA,HUARAL,IHUARI,-11.2880702548,-76.9363236876,0.2512168739859383,0.7487831260140617,1.383858634917455,1.0,0.8600000000000001,0.26131544190015454,0.7386845580998455,1.3638074167982817,1.0,23010.0,,,7.0,4.0,3820.0,3820.0,0.0,1650.0,1400.0,1.0,4.0,11.0,3050.0,pequeno_<2ha
2024,15.0,6.0,6.0,12794,2,2,2,150631003.0,56.01896,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.3052809877877818,0.6947190122122182,1.2855541869736875,2.0,1.341,0.3274021782812347,0.6725978217187654,1.2126268426783595,2.0,20087.0,,,1.0,,3680.0,4100.0,1980.0,3020.0,2743.0,1.0,11.0,1.0,7743.0,pequeno_<2ha
2024,15.0,6.0,6.0,12794,3,3,2,150631003.0,42.1053,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.2729591836734694,0.7270408163265306,1.3409272820423415,2.0,1.4,0.30461615252411706,0.6953838474758829,1.2889649914498682,2.0,29460.0,,,3.0,4.0,10930.0,10930.0,2040.0,5320.0,3775.0,1.0,10.0,7.0,11135.0,pequeno_<2ha
2024,15.0,6.0,6.0,12794,4,4,2,150631003.0,9.631569,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.43452380952380953,0.5654761904761905,0.9784880051517416,2.0,1.176,0.4775858987651994,0.5224141012348006,0.9239423165533889,2.0,25750.0,,,2.0,3.0,6580.0,7230.0,1200.0,2880.0,2630.0,1.0,10.0,5.0,6710.0,pequeno_<2ha
2024,15.0,6.0,6.0,12794,5,5,2,150631003.0,4.004739,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.33361099541857553,0.6663890045814245,1.2740063898713418,3.0,2.45,0.3559885447508369,0.6440114552491631,1.2056869512619153,3.0,52595.0,,,3.0,,14420.0,14420.0,3600.0,8800.0,5103.0,1.0,8.0,3.0,17503.0,mediano_2_5ha
2024,15.0,6.0,6.0,12794,6,6,2,150631003.0,58.19267,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.29708241085664816,0.7029175891433519,1.3101198565455534,2.0,1.347,0.29277809935861965,0.7072219006413804,1.3145385240420724,2.0,32192.0,,,3.0,5.0,18110.0,18110.0,1560.0,4713.0,3500.0,1.0,10.0,8.0,9773.0,pequeno_<2ha
2024,15.0,6.0,6.0,12794,7,7,2,150631003.0,12.05858,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.3818865896264445,0.6181134103735555,1.0235391933253348,1.0,0.61,0.3480184229722113,0.6519815770277887,1.0768603211032253,1.0,8336.0,,,1.0,,2900.0,2900.0,1200.0,1250.0,1625.0,1.0,8.0,1.0,4075.0,pequeno_<2ha
2024,15.0,6.0,6.0,12794,9,9,2,150631003.0,19.30798,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.21366046629071622,0.7863395337092838,1.5734619981889435,2.0,2.18,0.22219052101656903,0.777809478983431,1.54348058844479,2.0,33950.0,,,2.0,,4410.0,5190.0,2400.0,7800.0,5050.0,1.0,9.0,2.0,15250.0,mediano_2_5ha
2024,15.0,6.0,6.0,12794,12,12,2,150631003.0,3.141138,LIMA,HUARAL,IHUARI,-11.2158792581,-76.9175298203,0.26793872614888475,0.7320612738511152,1.3522937460767168,1.0,3.05,0.28726217231809276,0.7127378276819072,1.3191176740776906,1.0,72080.0,,,5.0,10.0,30080.0,30080.0,3600.0,10200.0,7850.0,1.0,9.0,15.0,21650.0,mediano_2_5ha
2024,15.0,6.0,6.0,12795,1,1,2,150623003.0,6.780926,LIMA,HUARAL,IHUARI,-11.1846932006,-76.986899639,0.7449999999999999,0.2550000000000001,0.42270908780599087,2.0,2.0,0.8580815654996723,0.1419184345003277,0.27105221654343853,2.0,19514.0,,,3.0,,1820.0,2020.0,1100.0,820.0,300.0,1.0,9.0,3.0,2220.0,pequeno_<2ha
2024,15.0,6.0,6.0,12795,2,2,2,150623003.0,11.93718,LIMA,HUARAL,IHUARI,-11.1846932006,-76.986899639,0.305363321799308,0.6946366782006921,1.2710689752428423,3.0,0.6799999999999999,0.5028124873650089,0.49718751263499106,0.9356792540641925,3.0,10070.0,,,3.0,,1150.0,2310.0,0.0,630.0,430.0,1.0,5.0,3.0,1060.0,pequeno_<2ha
2024,15.0,6.0,6.0,12795,3,3,2,150623003.0,0.1293247,LIMA,HUARAL,IHUARI,-11.1846932006,-76.986899639,0.5,0.5,0.6931471805599453,1.0,1.0,0.5035065155669878,0.4964934844330122,0.6896365549017943,1.0,20706.0,,,4.0,,4570.0,4570.0,0.0,2000.0,1600.0,1.0,5.0,4.0,3600.0,pequeno_<2ha
2024,15.0,6.0,5.0,12796,1,1,1,150611003.0,2.352321,LIMA,HUARAL,CHANCAY,-11.5224366302,-77.2751700609,0.5121525745837404,0.4878474254162596,1.0097947275624488,3.0,4.287,1.0,0.0,-0.0,1.0,88800.0,,,51.0,7.0,17150.0,50180.0,5430.0,5100.0,5700.0,1.0,10.0,58.0,16230.0,mediano_2_5ha
2024,15.0,6.0,5.0,12796,2,2,1,150611003.0,59.63285,LIMA,HUARAL,CHANCAY,-11.5224366302,-77.2751700609,0.5,0.5,0.6931471805599453,1.0,4.0,0.5555555555555556,0.4444444444444444,0.6365141682948128,1.0,31500.0,,,21.0,18.0,14384.0,15204.0,1000.0,2200.0,3500.0,1.0,10.0,39.0,6700.0,mediano_2_5ha
2024,15.0,6.0,5.0,12797,1,1,1,150611003.0,128.7688,LIMA,HUARAL,CHANCAY,-11.5513965371,-77.2699046526,0.4004125667545947,0.5995874332454053,1.0270132074558707,4.0,37.3,0.5690660014730344,0.43093399852696557,0.8101062155353055,4.0,755817.0,,,20.0,8.0,278130.0,278130.0,9000.0,68800.0,48825.0,1.0,9.0,28.0,126625.0,grande_>5ha
2024,15.0,6.0,5.0,12798,1,1,1,150611002.0,32.32027,LIMA,HUARAL,CHANCAY,-11.6080861289,-77.2433208024,0.2660740316534777,0.7339259683465222,1.4889808578061066,5.0,0.392,0.44127758302426795,0.5587224169757321,0.9662703906127805,4.0,1215.0,,,,,480.0,2415.0,230.0,170.0,220.0,1.0,7.0,0.0,620.0,pequeno_<2ha
2024,15.0,6.0,5.0,12798,2,2,1,150611002.0,26.48208,LIMA,HUARAL,CHANCAY,-11.6080861289,-77.2433208024,0.5,0.5,0.6931471805599453,2.0,1.2,0.5719381688466112,0.4280618311533888,0.6193762897414465,2.0,11600.0,,,4.0,,16140.0,16140.0,1500.0,1575.0,1500.0,1.0,7.0,4.0,4575.0,pequeno_<2ha
2024,15.0,6.0,5.0,12798,3,3,1,150611002.0,6.362624,LIMA,HUARAL,CHANCAY,-11.6080861289,-77.2433208024,0.27810458842143704,0.721895411578563,1.505217447277259,6.0,0.157,0.5675291279723881,0.4324708720276119,0.9089874741309945,6.0,4580.0,,,,,1710.0,2585.0,265.0,220.0,278.0,1.0,8.0,0.0,763.0,pequeno_<2ha
2024,15.0,6.0,5.0,12799,1,1,1,150611003.0,11.15798,LIMA,HUARAL,CHANCAY,-11.5367363707,-77.2954461657,0.3639455782312925,0.6360544217687075,1.0550900594108927,3.0,4.2,0.45340322366340363,0.5465967763365964,0.9228483983335507,3.0,36550.0,,,8.0,,7700.0,10540.0,3400.0,4600.0,5100.0,1.0,8.0,8.0,13100.0,mediano_2_5ha
2024,15.0,6.0,5.0,12799,2,2,1,150611003.0,11.5676,LIMA,HUARAL,CHANCAY,-11.5367363707,-77.2954461657,0.29752066115702486,0.7024793388429751,1.384686536094291,3.0,6.6,0.3209935356454417,0.6790064643545584,1.3408442125132007,3.0,76005.0,,,14.0,6.0,32328.0,32328.0,3600.0,15100.0,8043.0,1.0,8.0,20.0,26743.0,grande_>5ha
2024,15.0,6.0,5.0,12799,3,3,1,150611003.0,29.2762,LIMA,HUARAL,CHANCAY,-11.5367363707,-77.2954461657,0.2757823986557446,0.7242176013442554,1.3352035960799138,2.0,6.9,0.28451997556335357,0.7154800244366464,1.3197098001409449,2.0,93360.0,,,8.0,6.0,38622.0,38622.0,3900.0,11000.0,9150.0,1.0,8.0,14.0,24050.0,grande_>5ha
2024,15.0,6.0,5.0,12799,4,4,1,150611003.0,11.22095,LIMA,HUARAL,CHANCAY,-11.5367363707,-77.2954461657,1.0,0.0,-0.0,1.0,0.012,,,,,,1.0,,,,15000.0,18858.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,pequeno_<2ha
2024,15.0,6.0,5.0,12800,1,1,1,150611003.0,30.996,LIMA,HUARAL,CHANCAY,-11.5534460842,-77.2387608466,0.45809311459436314,0.5419068854056368,0.9412057371682068,4.0,3.0540000000000003,0.8165783532984991,0.18342164670150085,0.4151037736435705,4.0,69900.0,,,5.0,,6475.0,14955.0,180.0,960.0,280.0,1.0,7.0,5.0,1420.0,mediano_2_5ha
2024,15.0,6.0,5.0,12800,2,2,1,150611003.0,2.804566,LIMA,HUARAL,CHANCAY,-11.5534460842,-77.2387608466,0.2502540281608361,0.7497459718391639,1.4774991455650652,5.0,3.3200000000000003,0.4322527177255923,0.5677472822744076,1.0852262288253969,5.0,78600.0,,,2.0,10.0,9008.0,9008.0,2130.0,1440.0,600.0,1.0,12.0,12.0,4170.0,mediano_2_5ha
2024,15.0,6.0,5.0,12800,3,3,1,150611003.0,0.4933511,LIMA,HUARAL,CHANCAY,-11.5534460842,-77.2387608466,0.4638922411030071,0.5361077588969929,1.2598781427441588,8.0,0.599,0.17263108010483194,0.827368919895168,1.8406415100488485,7.0,5372.0,,,,,1600.0,10325.0,2289.0,0.0,0.0,1.0,4.0,0.0,2289.0,pequeno_<2ha
2024,15.0,6.0,5.0,12801,1,1,1,150611002.0,2.98133,LIMA,HUARAL,CHANCAY,-11.5175345157,-77.2664252659,0.325,0.675,1.333074293476779,4.0,2.0,0.46642919252139026,0.5335708074786097,0.9398495936738396,3.0,13845.0,,,1.0,,5000.0,5000.0,0.0,760.0,930.0,1.0,7.0,1.0,1690.0,pequeno_<2ha
2024,15.0,6.0,5.0,12801,2,2,1,150611002.0,218.4749,LIMA,HUARAL,CHANCAY,-11.5175345157,-77.2664252659,0.16734933333333335,0.8326506666666667,1.789710068831033,1.0,7.5,0.16843880346330703,0.8315611965366929,1.7865381337231223,1.0,51660.0,,,86.0,12.0,15425.0,15425.0,2400.0,4000.0,4500.0,1.0,9.0,98.0,10900.0,grande_>5ha
2024,15.0,6.0,5.0,12801,3,3,1,150611002.0,42.63041,LIMA,HUARAL,CHANCAY,-11.5175345157,-77.2664252659,0.3380001315152348,0.6619998684847652,1.3039013766756473,5.0,1.6360000000000001,0.34723990687298667,0.6527600931270133,1.300433426233924,5.0,15518.0,,,13.0,6.0,3750.0,3750.0,0.0,880.0,870.0,1.0,8.0,19.0,1750.0,pequeno_<2ha
2024,15.0,6.0,5.0,12802,1,1,1,150611003.0,80.33294,LIMA,HUARAL,CHANCAY,-11.549617894,-77.2662245002,1.0,0.0,-0.0,1.0,1.7,1.0,0.0,-0.0,1.0,15210.0,,,12.0,2.0,25620.0,28230.0,0.0,1620.0,2450.0,1.0,6.0,14.0,4070.0,pequeno_<2ha
2024,15.0,6.0,5.0,12802,3,3,1,150611003.0,4.801881,LIMA,HUARAL,CHANCAY,-11.549617894,-77.2662245002,0.18735541013946724,0.8126445898605328,1.7300401259759908,2.0,24.6,0.24562324972754562,0.7543767502724543,1.5775429231610263,2.0,366084.0,,,12.0,5.0,100200.0,101740.0,15000.0,46720.0,41620.0,1.0,8.0,17.0,103340.0,grande_>5ha
