"model","term","estimate","std_error","z_value","p_value","component"
"temp_topo","(Intercept)",8.84270214187108,0.100107015744085,88.3324917454007,0,"frontier"
"temp_topo","log_land",0.716175359184948,0.0050986356466309,140.464118015216,0,"frontier"
"temp_topo","log_labor",0.237239300680997,0.00584767318568891,40.5698631143744,0,"frontier"
"temp_topo","log_inputs",0.110885507710332,0.00244712945583874,45.312481301618,0,"frontier"
"temp_topo","region_natural2",-0.426837033166224,0.0260325916454909,-16.3962558541557,0,"frontier"
"temp_topo","region_natural3",0.0703371991810245,0.0257295906016867,2.73370844759627,0.00626254696030148,"frontier"
"temp_topo","log_surface_km2",0.00206573429162532,0.00553165115942527,0.37343900258525,0.708821735718609,"frontier"
"temp_topo","tmean_2024",-0.00728156456196582,0.0036373484072371,-2.00188811923487,0.0452967657232572,"frontier"
"temp_topo","delta_tmean_24_23",-0.186124159524641,0.0157518862247032,-11.815991867231,0,"frontier"
"temp_topo","elev_m",-0.00027942465358999,1.58378317251106e-05,-17.6428603637054,0,"frontier"
"temp_topo","slope_deg",-0.00054347399962812,0.00480333326153065,-0.113145178574375,0.909915457613386,"frontier"
"temp_topo","ruggedness",0.010438314192222,0.00348308112642242,2.99686220715264,0.00272773977804674,"frontier"
"temp_topo","prcp_total_z",0.0373464155333582,0.00752382033791099,4.96375695538307,6.91424595133938e-07,"frontier"
"temp_topo","Z_(Intercept)",-220.6610616063,54.4512288533434,-4.05245329174515,5.06833449078758e-05,"inefficiency"
"temp_topo","Z_diversificacion_area",-35.0556587445892,9.83690247290901,-3.56368875681476,0.000365679519481965,"inefficiency"
"temp_topo","Z_size_mediano",-22.5931549758313,9.58673014829371,-2.35671126925927,0.0184375763395648,"inefficiency"
"temp_topo","Z_size_grande",122.611887560704,30.6237671397564,4.00381465157912,6.23292050383473e-05,"inefficiency"
"temp_topo","Z_diversif_mediano",115.56889022491,35.2324371333116,3.28018438768863,0.00103739262581914,"inefficiency"
"temp_topo","Z_diversif_grande",-28.4176229884461,7.02664741307476,-4.04426482757172,5.24875637755162e-05,"inefficiency"
"temp_topo","sigmaSq",177.617284029426,44.3416801020438,4.00565074712266,6.18469752928785e-05,"variance"
"temp_topo","gamma",0.996974152786847,0.000788330495056463,1264.66521216516,0,"variance"
"controls_temp_topo","(Intercept)",8.67929468442791,0.0998662561895478,86.9091824965829,0,"frontier"
"controls_temp_topo","log_land",0.74283177205043,0.00511999303034256,145.084527976541,0,"frontier"
"controls_temp_topo","log_labor",0.22589078799811,0.00578827892553358,39.0255533474118,0,"frontier"
"controls_temp_topo","log_inputs",0.105648863978885,0.00251247059190365,42.049791276895,0,"frontier"
"controls_temp_topo","region_natural2",-0.290124200043058,0.0256360324904369,-11.3170476028724,0,"frontier"
"controls_temp_topo","region_natural3",0.156814554431001,0.0270886646364874,5.78893631470405,7.08335456955922e-09,"frontier"
"controls_temp_topo","log_surface_km2",0.00609976821908291,0.00525750224951445,1.16020268363104,0.245966294627082,"frontier"
"controls_temp_topo","tmean_2024",-0.00353611972861736,0.00351695714044475,-1.00544862715335,0.314680874822591,"frontier"
"controls_temp_topo","delta_tmean_24_23",-0.13564286773309,0.0156219035606409,-8.68286423652236,0,"frontier"
"controls_temp_topo","elev_m",-0.000221654830505074,1.54584253774407e-05,-14.3387715820362,0,"frontier"
"controls_temp_topo","slope_deg",0.0023396842243626,0.00468114063168483,0.499810710348282,0.617208368404898,"frontier"
"controls_temp_topo","ruggedness",0.00891450620893289,0.00338315702844234,2.63496672900142,0.00841455306626471,"frontier"
"controls_temp_topo","prcp_total_z",0.0290626491812055,0.00725317217463816,4.00688808723272,6.1523996440993e-05,"frontier"
"controls_temp_topo","log_seed",-0.0385976564673216,0.00222824875811111,-17.3219692490891,0,"frontier"
"controls_temp_topo","log_irrigation_cost",0.0432519785899772,0.00268359174691367,16.1171976474142,0,"frontier"
"controls_temp_topo","log_capital",0.010516628240146,0.00237092025078561,4.43567354771267,9.17848523429576e-06,"frontier"
"controls_temp_topo","riego_tecnificado_any",0.0507369841151566,0.0146975426910472,3.45207257986482,0.000556298065369498,"frontier"
"controls_temp_topo","Z_(Intercept)",-593.957370885037,54.0097724521094,-10.9972203902859,0,"inefficiency"
"controls_temp_topo","Z_diversificacion_area",-102.121933710775,9.48270958283966,-10.7692777911895,0,"inefficiency"
"controls_temp_topo","Z_size_mediano",-38.380849715745,4.03287456550706,-9.51699565466631,0,"inefficiency"
"controls_temp_topo","Z_size_grande",354.540301683053,31.4134020837707,11.2862752253829,0,"inefficiency"
"controls_temp_topo","Z_diversif_mediano",309.207916561103,29.0573553441349,10.6412959093855,0,"inefficiency"
"controls_temp_topo","Z_diversif_grande",-52.7931680647935,3.83261325353552,-13.7747183377015,0,"inefficiency"
"controls_temp_topo","Z_nivel_educacion",-4.95230797016787,0.450923081631684,-10.9826002968128,0,"inefficiency"
"controls_temp_topo","Z_credito_obtenido",-81.7193810666784,7.73063865559167,-10.5708447525962,0,"inefficiency"
"controls_temp_topo","Z_capacitacion_recibida",-14.3771872264937,0.59072568973769,-24.338178407101,0,"inefficiency"
"controls_temp_topo","Z_asistencia_tecnica_recibida",-145.372388341195,12.9893542255881,-11.1916563222844,0,"inefficiency"
"controls_temp_topo","Z_usuario_agua",-90.4976873388892,8.11841230244054,-11.1472149932178,0,"inefficiency"
"controls_temp_topo","Z_asociacion_miembro",33.6736371072384,2.24501547933713,14.9992895003026,0,"inefficiency"
"controls_temp_topo","sigmaSq",537.819000482561,49.2454662849429,10.9211881022843,0,"variance"
"controls_temp_topo","gamma",0.999089024235279,8.75723050171136e-05,11408.7327499263,0,"variance"
